V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,gid,Q1.1,Q1.2,Q2.1,Q2.2_1,Q2.2_2,Q2.2_3,Q2.2_4,Q2.2_5,Q2.2_6,Q2.2_7,Q2.2_8,Q2.2_9,Q2.2_10,Q2.3,Q2.4_orange,Q2.4_banana,Q2.4_strawberry,Q2.4_apples,Q2.4_blueberries,Q2.4_feijoas,Q2.4_rambutan,Q2.4_loquat,Q2.4_peaches,Q2.5,Q2.5_TEXT,NES_11,NES_5,NES_14,CD_4R,CON_3,NES_10,CD_7R,CD_12R,NES_1,CD_5,NES_8,CON_2,CD_1R,CD_11,CD_9,CD_3,NES_7,TECH_2,CD_13R,CON_5,NES_13,NES_3,CON_1,CD_2R,TECH_5(N),CD_8,NES_12,NES_6,CD_6,CON_4,CD_10,Q3.5_Validation,NES_15,NES_9,NES_2,TECH_3(N),NES_4,TECH_1,TECH_4,Q3.7,Q3.7_TEXT,Q3.8,Q3.8_TEXT,Q4.1,Q4.2,Q5.1,Q5.2,Q6.1,Q6.2,Q7.1_iron,Q7.1_vitC,Q7.1_potassium,Q7.1_calcium,Q7.1_vitD,Q7.2,Q7.3,Q8.1,Q8.2,Q9.1,Q9.2,Q9.3,Q9.4,Q9.5,Q9.6,Q9.7,Q9.8,Q9.9,Q10.1,Q9.2_1,Q9.2_2,Q9.2_3,Q9.2_4,Q9.2_5,Q9.2_6,Q10.3_1,Q10.3_2,Q10.3_3,Q10.3_4,Q10.3_5,Q10.3_6,Q11.1,Q11.2,Q11.3,Q11.4,Q11.5,Q11.6,Q11.7,Q11.8,Q11.8_TEXT,Q11.9,Q11.10_1,Q11.10_2,Q11.10_3,Q11.10_4,Q11.10_5,Q11.10_6,Q11.10_6_TEXT,LocationLatitude,LocationLongitude,LocationAccuracy
R_b8EFUoflODWFwix,Default Response Set,Anonymous,,,108.235.216.91,0,5/6/16 13:52,5/6/16 14:06,1,202918,2,,1,,,,,,,1,,,,6,3,1,3,3,4,5,5,5,4,9,,6,7,1,2,7,1,2,2,5,6,1,1,2,6,6,6,7,6,1,6,7,7,7,1,4,6,1,4,6,1,6,2,6,,1,7,6,4,5,3,,2,,6,1,,,,,,,,,,,,,,2,1,2,1,1,3,2,1,1,5,,,,,,,1,1,1,1,1,1,2,1,2,1,,51,40,2,,2,1,,,,,,,44.48249817,-88.02200317,-1
R_08LwSXVnDPMj2FT,Default Response Set,Anonymous,,,50.153.175.42,0,5/6/16 13:43,5/6/16 14:11,1,202912,2,,1,,,,,,,,,,1,4,1,1,2,2,2,5,5,5,1,9,,6,6,6,2,7,2,2,2,7,6,2,2,2,6,6,6,7,6,2,6,6,6,6,2,2,6,5,7,6,2,5,2,6,6,5,1,5,6,5,1,,2,,,,,,,,,,,,,,,5,1,2,1,2,1,1,1,2,1,1,5,,,,,,,2,2,2,2,2,2,1,5,1,3,2,39,12,3,,2,1,,,,,,,40.07730103,-76.59429932,-1
R_7VXBBMZUI6JlyLz,Default Response Set,Anonymous,,,72.169.80.145,0,5/6/16 14:12,5/6/16 14:22,1,202926,2,,1,,,,,,,,,,1,7,3,3,3,3,4,5,5,5,3,9,,5,7,3,3,1,4,1,2,5,5,4,1,3,6,7,7,6,4,2,1,7,7,5,1,5,6,6,4,7,1,7,2,7,6,1,3,4,4,1,3,,2,,,,,,2,1,,,,,,,,,,2,2,2,2,2,2,1,1,1,4,2,4,3,4,4,4,5,5,5,5,5,5,2,6,4,2,1,37,43,2,,2,1,,,,,,,32.77870178,-96.82170105,-1
R_5mYWoaNYZecNsu9,Default Response Set,Anonymous,,,65.131.184.119,0,5/6/16 14:56,5/6/16 15:03,1,202932,2,,1,,,,,,,,,,1,7,2,1,1,1,2,5,5,5,3,9,,4,3,4,5,6,4,3,4,3,4,4,3,5,4,4,5,6,3,4,7,3,4,6,5,5,5,6,6,4,3,4,2,4,6,4,2,4,5,5,1,,1,,,,,,,,,,,,,,,4,1,2,1,2,2,1,3,3,1,1,5,,,,,,,2,2,3,2,3,2,2,3,4,3,2,16,42,5,,2,1,,,,,,,42.51489258,-96.36650085,-1
R_55bBn8M4jhgjh4N,Default Response Set,Anonymous,,,69.63.2.51,0,5/6/16 15:38,5/6/16 15:52,1,202937,2,,1,,,,,,,,,,1,7,3,2,2,2,2,5,5,5,2,9,,4,4,4,1,7,4,1,1,5,7,1,1,1,7,7,7,7,2,1,7,7,7,7,1,6,7,4,4,7,1,7,2,6,7,3,4,1,1,2,7,"FAREWAY, ALDIs, WALMART, FARMERS MARKET, & MY GARDEN",5,LOCAL BANK & CREDIT UNION  EQUALLY.,7,1,,,,,,,,,,,,,,3,3,3,3,3,3,2,3,1,3,7,7,4,7,7,7,7,7,4,7,7,7,2,5,1,1,,16,46,3,,2,,,,1,,,,42.645401,-92.09149933,-1
R_eRS6J4xBGaxWWDr,Default Response Set,Anonymous,,,174.17.171.233,0,5/6/16 15:40,5/6/16 15:53,1,202938,2,,1,,,,,,,,,,1,4,1,1,2,1,2,5,5,5,3,9,,6,7,2,5,6,1,2,5,7,1,2,7,5,6,7,7,6,6,2,6,6,7,6,2,5,6,1,7,6,3,7,2,7,6,2,2,5,5,6,1,,1,,,,,,7,1,,,,,,,,,,3,3,3,1,3,3,2,3,3,1,7,7,7,7,7,7,3,3,3,3,4,3,2,3,3,2,1,3,11,3,,2,1,1,1,,,,,33.49299622,-112.2136993,-1
R_dnbHz0h8t4ByPUp,Default Response Set,Anonymous,,,76.5.77.16,0,5/6/16 15:37,5/6/16 15:59,1,202936,2,,1,,,,,,,,,,1,7,3,3,3,2,4,5,5,5,4,9,,3,7,4,3,7,4,3,3,6,5,3,4,4,4,5,5,7,4,3,6,7,6,5,5,2,7,5,6,6,2,6,2,7,7,2,2,4,5,4,1,,2,,,,,,,,1,1,1,1,1,3,1,,,2,2,3,1,1,3,3,1,1,5,,,,,,,3,2,3,3,2,2,2,3,1,2,1,48,41,2,,2,1,,,,,,,37.11120605,-79.95860291,-1
R_cTRQ8U24mkdlrbT,Default Response Set,Anonymous,,,173.70.58.21,0,5/6/16 15:47,5/6/16 16:00,1,202942,2,,1,,,,,,,,,,1,4,3,2,3,3,2,5,5,5,3,9,,7,7,6,4,1,1,2,3,7,4,1,5,4,7,7,7,7,7,3,1,7,6,4,4,2,6,2,4,6,1,6,2,7,7,1,1,4,7,6,1,,1,,,,,,3,1,,,,,,,,,,2,1,2,1,1,1,1,1,1,3,3,2,3,3,3,4,4,2,3,2,3,2,2,1,2,1,,31,15,2,,1,1,,,,,,,40.79040527,-74.02459717,-1
R_9uJ67GJqKvMQF7v,Default Response Set,Anonymous,,,172.56.20.170,0,5/6/16 15:49,5/6/16 16:05,1,202943,2,,1,,,,1,,,,1,1,,4,2,2,3,3,4,5,5,5,3,9,,5,3,5,4,7,5,4,4,2,2,5,2,3,4,3,4,6,5,4,7,3,5,6,3,4,4,5,6,3,6,5,2,3,5,5,3,5,4,4,3,,2,,,,,,,,3,2,2,2,2,3,1,,,2,1,2,2,1,2,1,1,1,5,,,,,,,1,2,2,4,4,3,1,1,1,2,1,10,16,2,,2,,1,,,,,,37.75100708,-97.8219986,-1
R_9z6bTn1KXUdTNZj,Default Response Set,Anonymous,,,50.153.39.74,0,5/6/16 16:27,5/6/16 16:33,1,202946,2,,1,,,,,,,,,,1,4,2,2,2,2,5,5,5,5,1,9,,6,7,4,2,7,2,1,1,7,7,5,7,2,6,7,7,7,6,1,7,6,1,6,1,5,7,4,6,7,5,7,2,5,6,2,1,5,5,7,1,,2,,,,,,,,,,,,,,,6,1,2,3,2,1,1,1,2,3,1,3,4,3,4,3,3,3,7,6,6,5,5,5,1,1,4,1,,25,10,3,,2,,1,,,,,,35.17869568,-89.75650024,-1
R_7Vd7BcemjcM1xbf,Default Response Set,Anonymous,,,206.63.184.116,0,5/6/16 16:42,5/6/16 16:46,1,202948,2,,1,,,,,,,,,,1,4,2,2,5,2,5,5,5,5,5,9,,7,7,7,4,4,7,4,7,7,7,7,7,4,7,7,7,7,7,4,4,7,7,4,4,4,7,4,7,7,4,7,2,4,7,4,4,7,4,7,3,,5,None,4,1,,,,,,,,,,,,,,2,1,2,2,1,2,1,1,1,5,,,,,,,4,4,4,4,4,4,2,6,1,3,1,13,16,2,,2,1,,,,,,,48.38760376,-116.889801,-1
R_9TShodVrAySNsc5,Default Response Set,Anonymous,,,69.140.201.154,0,5/6/16 16:42,5/6/16 16:52,1,202950,2,,1,,,,,,,,,,1,6,2,1,2,2,3,5,5,5,3,9,,6,5,4,4,1,4,4,3,5,5,4,3,4,4,4,4,5,4,4,5,7,6,5,4,4,4,4,5,4,2,4,2,4,5,4,3,4,4,4,1,,2,,,,,,3,1,,,,,,,,,,2,1,2,2,1,2,1,1,1,5,,,,,,,4,4,4,4,4,4,2,6,1,3,2,21,39,2,,2,1,,,,,,,39.25750732,-76.49510193,-1
R_aghaILkixRoiNBH,Default Response Set,Anonymous,,,209.206.167.190,0,5/6/16 16:42,5/6/16 16:58,1,202949,2,,1,,,1,,,,,,,,5,4,3,3,4,4,5,5,5,4,9,,3,5,4,4,5,4,3,3,4,4,4,3,4,3,4,3,5,5,3,4,4,5,4,4,4,4,3,5,4,3,4,2,3,5,4,3,5,4,4,1,,4,,,,5,1,,,,,,,,,,,,3,3,3,1,3,3,3,3,1,3,4,4,5,5,4,4,3,3,4,3,4,4,2,1,2,4,2,49,30,3,,2,1,,,,,,,47.47929382,-121.5429993,-1
R_e8uZ3KSmdpdOfR3,Default Response Set,Anonymous,,,76.238.223.185,0,5/6/16 17:35,5/6/16 17:42,1,202959,2,,1,,,,,,,,,,1,7,4,2,4,4,4,5,5,5,4,9,,4,4,1,1,1,4,1,1,7,7,3,1,4,4,4,,4,4,4,1,5,4,4,2,2,6,4,4,5,1,5,2,4,5,4,1,4,4,4,1,,1,,,,2,1,,,,,,,,,,,,2,1,3,2,1,3,1,1,1,5,,,,,,,4,4,4,4,4,4,2,2,4,2,1,3,41,3,,2,1,,,,,,,43.7559967,-88.36660004,-1
R_3Iq4pAiqog1KhU1,Default Response Set,Anonymous,,,67.233.38.248,0,5/6/16 16:43,5/6/16 17:45,1,202951,2,,1,,,,,,,,,,1,7,3,1,1,2,5,5,5,5,2,9,,7,1,5,1,1,5,1,4,7,7,7,1,4,3,5,5,1,6,3,1,5,6,6,4,1,1,1,7,1,1,,2,4,7,7,1,4,7,7,3,,2,,,,,,,,,,,,,,,7,1,3,3,3,1,1,3,2,3,1,5,,,,,,,2,4,2,2,6,2,2,5,1,1,,10,43,2,,2,,1,,,,,,26.665802,-81.7480011,-1
R_eQEf0AqzKGeJvfv,Default Response Set,Anonymous,,,24.196.244.110,0,5/6/16 17:39,5/6/16 17:45,1,202961,2,,1,,,,,,,,,,1,6,4,4,4,4,4,5,5,5,4,9,,5,4,3,4,5,7,4,4,3,5,6,1,4,5,4,5,7,6,4,6,5,4,7,4,3,5,6,6,5,2,4,2,3,7,2,3,6,5,4,2,,1,,7,1,,,,,,,,,,,,,,3,3,3,1,1,3,2,3,1,2,7,7,4,7,5,6,1,1,2,2,1,2,2,1,5,2,1,29,39,2,,2,1,,,,,,,39.01519775,-119.7505951,-1
R_5d2Iu4vcZ6FZFM9,Default Response Set,Anonymous,,,99.127.254.130,0,5/6/16 14:16,5/6/16 17:50,1,202927,2,,1,,,,,,,,,,1,5,2,1,2,1,1,5,5,5,3,9,,5,5,3,2,5,3,2,2,5,6,3,4,2,6,6,5,6,4,1,5,5,6,6,2,5,6,4,3,6,5,6,2,5,4,4,4,3,4,3,1,,4,,,,,,,,1,1,1,1,1,6,1,,,3,3,3,1,1,3,2,3,1,1,7,7,7,7,7,7,3,3,4,4,5,5,1,1,3,6,5,15,24,4,,2,1,,,,,,,39.28829956,-86.80490112,-1
R_2hs14QEpZYoWHMV,Default Response Set,Anonymous,,,71.174.159.141,0,5/6/16 18:27,5/6/16 18:39,1,202968,2,,1,,,,,,,,,,1,7,2,1,1,1,2,5,5,5,2,9,,5,4,5,4,4,5,4,5,5,4,5,4,6,4,6,4,6,6,4,4,4,5,7,5,4,4,4,5,5,4,5,2,5,5,6,5,5,5,4,1,,1,,,,,,,,2,2,2,2,2,4,1,,,3,2,2,3,1,3,2,1,3,5,,,,,,,2,2,2,1,3,2,2,5,2,3,1,22,50,2,,2,,1,,,,,,41.73049927,-71.11450195,-1
R_dnj1fva7MFT1LJb,Default Response Set,Anonymous,,,172.89.252.225,0,5/6/16 19:42,5/6/16 19:49,1,202975,2,,1,,,,,,,,,,1,6,2,2,2,2,2,5,5,5,2,9,,7,7,2,2,7,2,2,2,6,7,4,3,2,7,5,7,7,5,2,7,6,7,7,2,3,4,4,4,4,4,4,2,5,6,2,2,2,6,7,1,,4,,4,1,,,,,,,,,,,,,,3,3,3,3,3,3,3,3,3,4,6,6,6,6,6,6,4,4,4,4,4,4,2,3,3,2,1,5,35,2,,1,,,,,,1,hispanic,33.54260254,-117.3390961,-1
R_eDnmY7aGMxbMjJP,Default Response Set,Anonymous,,,98.246.226.123,0,5/6/16 19:44,5/6/16 20:00,1,202976,2,,1,,,,,,,,,,1,5,1,1,3,1,4,5,5,5,2,9,,4,7,4,5,1,4,5,5,4,5,4,4,5,3,5,4,3,5,4,5,4,4,7,4,4,,4,4,4,5,4,2,4,6,5,4,4,6,7,1,,4,,,,,,,,,,,,,,,4,1,2,1,2,1,1,2,1,3,2,3,4,3,4,3,3,4,1,1,3,3,3,2,2,6,4,2,1,38,30,2,,2,1,,,,,,,45.61030579,-122.7454987,-1
R_dp5vi2IMqm6ZPed,Default Response Set,Anonymous,,,73.149.157.91,0,5/6/16 19:55,5/6/16 20:06,1,202980,2,,1,,,,,,,,,,1,7,3,2,2,3,3,5,5,5,4,9,,6,6,3,3,7,1,3,3,5,5,2,5,3,3,6,3,6,3,3,7,7,6,6,3,5,5,3,5,6,3,5,2,6,7,5,3,5,5,3,1,,2,,,,,,3,1,,,,,,,,,,2,3,3,3,1,2,3,1,1,5,,,,,,,1,1,2,1,2,1,2,3,2,3,1,30,47,4,,2,1,,,1,,,,43.61540222,-72.11419678,-1
R_0ImsWg0YBU56549,Default Response Set,Anonymous,,,67.233.38.248,0,5/6/16 17:46,5/6/16 20:09,1,202951,2,,1,,,,,,,,,,1,7,2,1,1,3,4,5,5,5,2,9,,1,6,6,3,1,5,3,3,1,5,4,1,3,4,5,3,5,7,6,1,6,6,7,4,1,5,6,7,5,1,5,2,6,6,6,1,7,7,7,3,,5,WELLFARGO,,,7,1,,,,,,,,,,,,3,3,3,1,1,3,2,3,1,3,3,3,2,3,3,3,2,7,2,2,4,2,2,5,1,1,,10,43,2,,2,,1,,,,,,26.665802,-81.7480011,-1
R_56jm51ZMEb9jJ8V,Default Response Set,Anonymous,,,100.36.246.20,0,5/6/16 20:08,5/6/16 20:43,1,202982,2,,1,,,,,,,,,,1,4,1,1,1,1,1,5,5,4,2,9,,4,7,3,3,7,1,1,7,4,7,1,7,5,5,7,7,7,7,3,7,7,7,7,4,5,7,2,5,7,7,7,2,7,7,2,7,2,7,7,2,,1,,,,,,,,1,1,1,1,1,2,1,,,2,3,2,1,1,2,2,1,1,1,6,6,6,6,5,6,2,2,3,3,4,4,1,1,4,2,2,48,11,4,,1,1,,,,,,,38.8809967,-77.10430145,-1
R_doOjcUUxHSlqAg5,Default Response Set,Anonymous,,,71.225.145.54,0,5/6/16 22:13,5/6/16 22:22,1,203002,2,,1,,,,,,,,,,1,7,4,3,4,4,5,5,5,5,4,9,,4,6,2,3,5,4,2,4,4,5,4,5,3,5,5,5,6,5,2,5,6,5,4,4,4,5,2,4,5,5,5,2,5,6,3,3,4,5,5,1,,1,,,,,,,,,,,,,,,4,1,2,1,2,1,1,2,1,2,2,5,,,,,,,4,4,4,4,4,2,2,5,1,8,5,39,46,2,,2,,1,,,,,,39.92390442,-75.62030029,-1
R_bygkOwufHYvtjdX,Default Response Set,Anonymous,,,67.142.113.76,0,5/6/16 18:35,5/6/16 22:33,1,202969,2,,1,,,,,,,,,,1,5,2,1,3,1,4,5,5,5,3,9,,6,5,1,2,6,7,3,3,3,5,,5,3,5,7,6,6,5,3,5,4,5,7,4,4,5,7,4,6,1,6,2,4,7,4,3,4,6,5,1,,4,,7,1,,,,,,,,,,,,,,3,2,3,1,1,3,2,3,1,5,,,,,,,3,3,3,3,4,4,2,3,3,6,5,25,21,2,,2,1,,,,,,,38.57829285,-90.66660309,-1
R_8umw4lCwTxCsyjP,Default Response Set,Anonymous,,,99.137.49.47,0,5/6/16 22:47,5/6/16 22:56,1,203004,2,,1,,,,,,,,,,1,7,4,3,1,3,2,5,5,5,3,9,,2,2,3,5,6,7,3,5,1,2,4,5,5,2,2,2,4,3,5,6,3,2,4,4,2,2,4,6,2,4,3,2,1,6,5,4,6,6,4,1,,4,,,,,,1,1,,,,,,,,,,3,3,3,3,3,3,3,3,3,3,3,3,5,3,3,4,4,4,4,4,4,2,2,5,1,1,,15,49,5,,2,1,,,,,,,39.08360291,-86.43209839,-1
R_0VDATxYj3GpLfO5,Default Response Set,Anonymous,,,97.115.181.249,0,5/6/16 23:40,5/6/16 23:47,1,203014,2,,1,,,,,,,,,,1,6,3,4,1,1,4,5,5,5,3,9,,5,5,3,3,6,3,3,3,5,4,3,3,4,4,4,4,5,4,3,5,5,5,6,4,4,4,4,4,4,5,3,2,5,4,5,3,3,4,4,1,,4,,6,1,,,,,,,,,,,,,,3,3,3,1,1,3,2,3,1,3,7,7,7,7,7,7,4,3,3,4,4,3,2,2,4,2,1,49,37,2,,2,1,,,,,,,47.69430542,-117.4539948,-1
R_cw2QUyo5Ku21ZFX,Default Response Set,Anonymous,,,75.14.2.102,0,5/6/16 23:41,5/6/16 23:52,1,203015,2,,1,,,,,,,,,,1,3,1,1,1,1,3,5,5,5,2,9,,4,7,2,2,7,3,2,2,4,6,2,4,1,6,6,7,6,3,3,7,5,5,6,2,5,5,1,2,5,4,5,2,6,7,1,4,3,4,3,3,,5,,,,,,,,1,1,1,1,1,5,1,,,2,2,2,1,1,2,2,1,1,5,,,,,,,4,3,3,3,3,2,2,3,3,5,4,45,8,2,,2,1,,,,,,,26.30169678,-98.16329956,-1
R_003iyidKIBlbK5L,Default Response Set,Anonymous,,,23.27.45.161,0,5/6/16 23:50,5/7/16 0:01,1,203018,2,,1,,,,,,,,,,1,4,1,1,1,1,2,5,5,4,1,9,,6,6,7,5,6,5,6,6,6,6,7,1,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,6,6,6,2,6,7,6,6,6,6,7,1,,5,bank of america,,,2,1,,,,,,,,,,,,2,1,1,2,1,2,1,1,2,2,1,1,1,2,2,1,1,2,2,1,2,1,1,1,5,5,4,10,14,4,,2,1,,,,,,,25.77430725,-80.1937027,-1
R_56KNPbJ8EWVGmWh,Default Response Set,Anonymous,,,66.75.102.207,0,5/7/16 0:07,5/7/16 0:11,1,203023,2,,1,,,,,,,,,,1,4,1,1,1,1,1,5,5,5,1,9,,6,7,7,7,7,7,6,7,7,7,7,6,7,7,7,6,7,7,7,6,7,7,7,7,1,7,7,7,7,7,7,2,7,7,7,7,7,7,6,2,,1,,,,,,2,1,,,,,,,,,,1,2,2,2,2,1,1,1,1,4,2,3,3,3,4,4,3,3,2,2,3,4,1,1,6,4,3,12,19,4,,2,,,1,,,,,21.29829407,-157.7919006,-1
R_0GPAOsW9BRLn6RL,Default Response Set,Anonymous,,,68.108.85.67,0,5/7/16 0:06,5/7/16 0:12,1,203022,2,,1,,,,,,,,,,1,3,2,1,2,1,3,5,5,5,2,9,,5,7,7,7,7,4,4,7,5,5,7,4,7,5,5,6,7,7,4,7,5,4,6,7,6,4,3,7,4,7,4,2,5,6,6,5,6,7,6,1,,1,,,,1,1,,,,,,,,,,,,1,1,1,1,1,2,1,2,2,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,3,4,2,29,9,2,,2,1,,,,,,,36.05839539,-115.058403,-1
R_0BoJFMe47NVnoaN,Default Response Set,Anonymous,,,108.32.24.76,0,5/7/16 1:59,5/7/16 2:12,1,203039,2,,1,,,,,,,,1,,,6,2,2,3,2,4,5,5,5,2,9,,5,6,5,6,7,4,3,5,7,4,3,5,5,4,4,4,7,7,4,5,6,6,7,5,1,4,2,6,4,2,4,2,7,6,4,1,4,5,6,2,,2,,5,1,,,,,,,,,,,,,,2,1,2,2,2,1,1,1,2,5,,,,,,,2,2,3,2,3,2,2,3,4,2,1,39,32,2,,2,1,,,,,,,40.3690033,-80.04570007,-1
R_aghvdRJ2Dh2wdqR,Default Response Set,Anonymous,,,67.128.216.114,0,5/7/16 2:56,5/7/16 3:00,1,203046,2,,1,,,1,,,,,,,,4,2,1,1,2,1,5,5,5,3,9,,6,6,4,3,6,2,2,3,3,6,4,4,3,4,5,5,5,3,3,6,6,6,7,3,3,5,5,4,5,3,5,2,6,5,5,3,3,4,4,1,,2,,,,,,,,,,,,,,,5,1,3,3,3,1,3,3,2,3,1,2,7,7,7,7,7,7,4,4,4,4,4,4,2,1,6,2,1,16,18,4,,2,1,,,,,,,42.02450562,-91.66200256,-1
R_6rJ131KYDNpCMUB,Default Response Set,Anonymous,,,73.74.99.77,0,5/7/16 3:34,5/7/16 3:53,1,203048,2,,1,,,,,,,,,,1,7,2,1,3,1,2,5,5,5,3,9,,6,6,2,2,5,2,2,2,6,6,2,2,2,5,5,5,5,4,2,6,6,6,6,2,6,6,6,2,6,,6,2,6,6,2,3,3,5,5,3,,2,,,,,,,,2,2,2,2,2,4,1,,,3,3,3,3,3,3,3,3,1,2,7,7,7,7,7,7,4,3,3,4,4,3,1,1,3,1,,14,42,3,,2,1,,,,,,,41.97590637,-87.70159912,-1
R_1LGPXnKB433J1v7,Default Response Set,Anonymous,,,24.91.196.144,0,5/7/16 4:53,5/7/16 4:58,1,203056,2,,1,,,,,,,,,,1,4,3,2,3,1,5,5,5,5,4,9,,4,4,4,3,5,4,2,4,4,4,4,2,3,4,4,5,6,4,4,5,5,4,4,4,4,4,2,4,5,4,4,2,5,5,4,2,3,4,5,1,,3,,,,,,4,1,,,,,,,,,,2,2,3,1,1,2,3,3,1,5,,,,,,,5,4,4,4,4,4,2,3,4,3,2,30,15,2,,2,,,1,,,,,43.08329773,-71.72229767,-1
R_8v3YVrNx2m9w7TT,Default Response Set,Anonymous,,,66.162.122.179,0,5/7/16 5:47,5/7/16 5:53,1,203061,2,,1,,,1,,,,,,,,6,3,2,3,2,2,5,5,5,3,9,,4,4,2,4,6,5,4,4,2,4,5,5,5,4,4,4,5,5,2,6,5,6,5,4,4,4,4,6,4,5,4,2,4,6,3,2,5,4,4,3,,2,,,,2,1,,,,,,,,,,,,2,3,2,1,1,1,2,1,1,4,4,4,6,4,4,4,5,4,7,5,5,4,2,2,6,5,3,15,37,3,,2,1,,,,,,,41.39689636,-87.32740021,-1
R_0k4KTZgntGQE1AV,Default Response Set,Anonymous,,,74.99.68.46,0,5/7/16 7:44,5/7/16 8:05,1,203074,2,,1,,,,,,,,,,1,4,2,1,2,1,1,5,5,5,3,9,,5,5,3,3,6,3,3,3,5,3,3,4,3,6,5,5,5,4,3,5,6,5,5,3,4,5,4,5,5,5,4,2,6,6,4,4,2,4,4,1,,2,,3,1,,,,,,,,,,,,,,2,3,2,1,1,1,2,1,1,4,6,5,5,5,5,5,4,4,4,4,4,4,2,1,3,4,3,48,12,4,,2,1,,,,,,,36.81239319,-76.23760223,-1
R_3EhZ3DsGKMezhwF,Default Response Set,Anonymous,,,67.11.61.142,0,5/7/16 8:41,5/7/16 8:49,1,203083,2,,1,,,,,,,,,,1,7,1,1,2,1,1,5,5,5,2,9,,5,6,4,3,6,3,3,3,4,5,3,4,4,4,5,6,6,4,3,6,5,5,6,4,4,6,3,6,6,5,6,2,6,6,3,3,4,4,4,1,,1,,,,,,,,,,,,,,,5,1,3,3,3,1,1,3,2,3,1,5,,,,,,,3,3,3,3,3,3,2,5,2,2,1,45,47,3,,2,1,,,,,,,29.40370178,-98.72460175,-1
R_e8MypDiFvxKFAWx,Default Response Set,Anonymous,,,50.123.240.60,0,5/7/16 8:50,5/7/16 9:02,1,203089,2,,1,,,,,,,,,,1,7,2,2,2,1,3,5,3,5,3,9,,7,7,2,2,4,1,1,2,1,7,2,2,2,6,6,6,6,4,1,4,5,7,6,2,4,7,7,7,7,3,7,2,7,6,1,4,1,4,3,1,,4,,,,,,,,3,3,3,3,2,6,1,,,3,3,3,1,1,3,2,3,1,3,7,5,5,7,7,7,5,6,4,5,7,4,2,6,4,2,1,51,49,2,,2,1,,,,,,,45.17810059,-89.83360291,-1
R_06fgLuWz5sSM9db,Default Response Set,Anonymous,,,172.2.133.34,0,5/7/16 9:02,5/7/16 9:08,1,203091,2,,1,,1,,,,,,,,,7,2,1,3,2,3,5,5,5,2,9,,5,5,6,5,6,6,4,5,5,5,5,4,5,6,5,2,2,6,5,6,5,5,5,5,5,5,5,6,6,6,4,2,6,5,6,3,4,6,6,1,,4,,,,,,5,1,,,,,,,,,,3,2,3,1,1,3,3,3,3,5,,,,,,,3,3,3,3,3,3,2,1,4,2,1,36,50,3,,2,,1,,,,,,39.78190613,-84.24130249,-1
R_bk3qfviwBBLqf1X,Default Response Set,Anonymous,,,98.236.250.151,0,5/7/16 9:07,5/7/16 9:13,1,203093,2,,1,,,,,,,,,,1,4,2,2,1,1,4,5,5,5,4,9,,5,7,5,5,7,3,4,4,4,5,3,7,5,4,5,5,7,5,4,7,6,7,5,3,6,5,6,7,5,5,5,2,7,7,3,3,7,6,6,1,,1,,,,,,,,,,,,,,,5,1,3,3,3,1,1,3,2,3,1,5,,,,,,,4,4,4,3,3,3,1,6,1,5,3,39,19,2,,2,1,,,,,,,40.33560181,-79.55069733,-1
R_37pwnaCa1TzsLkN,Default Response Set,Anonymous,,,98.109.245.114,0,5/7/16 7:54,5/7/16 9:48,1,203075,2,,1,,,,,,,,,,1,7,3,1,3,4,3,5,5,5,4,9,,3,5,3,4,3,2,3,5,4,4,3,4,5,4,5,5,5,5,3,3,4,5,4,4,4,5,3,4,5,2,5,2,4,7,2,3,5,5,4,1,,1,,,,3,1,,,,,,,,,,,,3,2,3,1,1,2,2,3,1,5,,,,,,,2,2,2,2,2,1,1,2,1,1,,31,44,2,,2,1,,,,,,,40.72109985,-74.14700317,-1
R_0e0uWDY9m8BX9MV,Default Response Set,Anonymous,,,74.111.106.192,0,5/7/16 9:49,5/7/16 9:56,1,203098,2,,1,,,,,,,,,,1,7,4,3,4,3,3,5,5,5,4,9,,3,1,5,4,4,7,4,4,4,4,5,2,4,4,4,4,5,3,4,4,3,4,4,4,5,4,5,5,4,1,4,2,1,5,4,2,4,4,4,3,,2,,4,1,,,,,,,,,,,,,,2,1,2,2,1,2,1,1,1,4,4,3,4,4,4,4,6,6,4,6,4,3,2,1,3,4,1,39,45,3,,2,1,,,,,,,40.54649353,-80.05249786,-1
R_3smOJIx303NUQSx,Default Response Set,Anonymous,,,72.213.139.26,0,5/7/16 9:46,5/7/16 9:57,1,203097,2,,1,,,,,,,,,,1,7,4,4,4,4,4,5,5,5,4,9,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4,1,,1,,4,1,,,,,,,,,,,,,,3,3,3,3,3,3,3,3,3,5,,,,,,,4,4,4,4,4,4,1,1,5,2,1,37,42,4,,2,1,,,,,,,36.02709961,-95.55760193,-1
