V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,gid,Q1_1,Q1_2,Q2_1,Q2_2_1,Q2_2_2,Q2_2_3,Q2_2_4,Q2_2_5,Q2_2_6,Q2_2_7,Q2_2_8,Q2_2_9,Q2_2_10,Q2_3,Q2_4_orange,Q2_4_banana,Q2_4_strawberry,Q2_4_apple,Q2_4_5,Q2_4_loquat,Q2_4_rambutan,Q2_4_mangosteen,Q2_4_peach,Q2_5,Q2_5_TEXT,NES_11,NES_5,NES_14,CD_4R,CON_3,NES_10,CD_7R,CD_12R,NES_1,CD_5,NES_8,CON_2,CD_1R,CD_11,CD_9,CD_3,NES_7,TECH_2,CD_13R,CON_5,NES_13,NES_3,CON_1,CD_2R,TECH_5_N_,CD_8,NES_12,NES_6,CD_6,CON_4,CD_10,Q3_5_Validation,NES_15,NES_9,NES_2,TECH_3_N_,NES_4,TECH_1,TECH_4,Q3_7,Q3_7_TEXT,Q4_1,Q4_2,Q5_1,Q5_2,Q6_1,Q6_2,Q7_1_1,Q7_1_2,Q7_1_3,Q7_1_4,Q7_1_5,Q7_2,Q7_3,Q8_1,Q8_2,Q9_1,Q9_2,Q9_3,Q9_4,Q9_5,Q9_6,Q9_7,Q9_8,Q9_9,Q10_1,Q10_2_1,Q10_2_2,Q10_2_3,Q10_2_4,Q10_2_5,Q10_2_6,Q10_3_1,Q10_3_2,Q10_3_3,Q10_3_4,Q10_3_5,Q10_3_6,Q11_1,Q11_2,Q11_3,Q11_4,Q11_5,Q11_6,Q11_7,LocationLatitude,LocationLongitude,LocationAccuracy,CD_4,CD_7,CD_12,CD_1,CD_13,CD_2,total_CD,TECH_3,TECH_5,total_tech,total_NES,total_con,Monsanto,Family,Public,Seeds,WTP_Mon,WTP_Fam,WTP_Pub,WTP_Seed,Mon_T,Emo_T,Sim_T,Ben_T,Conrol
R_cLSiS2lZq40kJbT,Default Response Set,Anonymous,,,217.86.180.19,0,06MAY16:04:04:00,06MAY16:04:39:00,1,401517,2,0,1,,0,0,0,0,,,0,0,1,4,1,1,1,1,2,5,5,4,3,4,,4,7,3,3,5,6,2,4,4,5,5,4,3,5,5,5,7,4,4,6,5,6,6,2,4,6,5,3,6,2,6,2,6,7,6,3,4,4,4,1,,,,0,0,4,1,0,0,0,0,0,0,0,0,0,2,3,3,1,1,3,2,3,1,3,6,6,7,7,7,6,2,3,3,4,4,4,2,1,6,3,1,19,5,51,9,-1,5,6,4,5,4,6,68,5,4,21,78,23,-4.84144,-2.88652,-4.1503,0.291415,-1.696043159,-1.011199664,-1.453924436,0.102087895,0,0,1,0,0
R_6FjNuTp12cR8wmh,Default Response Set,Anonymous,,,80.129.194.18,0,06MAY16:04:49:00,06MAY16:04:56:00,1,401531,2,0,1,,0,1,0,0,,,0,0,0,6,2,2,3,2,3,5,5,5,3,4,,7,6,4,3,5,4,2,2,6,6,6,4,2,6,7,7,7,6,2,6,6,6,6,1,4,7,5,6,2,3,6,2,6,6,3,2,3,6,6,1,,,,0,0,3,1,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,4,7,7,7,7,7,7,3,3,3,3,3,3,1,1,4,3,1,34,2,52.126297,11.60110474,-1,5,6,6,6,6,7,77,6,4,28,81,24,-5.24951,1.2771,1.2409,0.716953,-1.83899739,0.447391007,0.434709499,0.251161479,0,0,1,0,0
R_8i6hUns8JSUCvWt,Default Response Set,Anonymous,,,141.89.164.99,0,06MAY16:04:51:00,06MAY16:04:59:00,1,401538,2,0,1,,1,0,0,0,,,0,0,0,3,3,1,3,1,2,5,5,5,3,4,,5,5,4,4,5,4,4,4,5,5,4,5,4,5,5,5,6,6,3,6,5,5,5,5,3,5,5,4,5,5,4,2,4,6,4,2,4,5,6,1,,,,0,0,2,1,0,0,0,0,0,0,0,0,0,2,1,2,1,1,2,1,2,2,4,3,4,4,3,4,4,3,3,2,3,2,2,2,4,3,2,1,8,4,52.3999939,13.06669617,-1,4,4,4,4,5,3,58,6,5,28,70,26,-3.46252,0.367634,-1.6216,2.44999,-1.212982782,0.128788776,-0.568075529,0.858275385,0,0,1,0,0
R_eS5hevdu3Thn10V,Default Response Set,Anonymous,,,95.91.224.245,0,06MAY16:04:57:00,06MAY16:05:06:00,1,401545,1,1,1,,0,0,0,0,,,0,0,1,8,1,1,3,2,4,5,5,5,3,4,,6,5,4,4,2,5,3,4,4,5,5,4,3,5,4,5,5,5,4,2,5,5,5,3,2,3,4,3,6,5,4,2,5,5,4,3,4,5,5,1,,,,0,0,3,1,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,1,1,1,4,6,5,6,5,5,5,3,3,3,3,3,3,1,5,4,2,1,59,4,53.87049866,10.69859314,-1,4,5,4,5,4,5,59,5,6,26,69,18,-2.63238,1.11545,0.387267,0.880984,-0.922169869,0.390762117,0.135666567,0.308624477,0,0,1,0,0
R_blTHWxBlRAH9Ysl,Default Response Set,Anonymous,,,93.212.28.10,0,06MAY16:05:08:00,06MAY16:05:15:00,1,401548,2,0,1,,0,0,0,0,,,0,0,1,5,3,1,1,1,3,5,5,5,2,4,,5,5,5,1,6,4,2,2,5,6,6,6,1,6,1,6,5,4,1,6,5,5,6,2,5,6,5,5,6,4,6,2,5,5,3,4,6,3,3,1,,,,0,0,3,1,0,0,0,0,0,0,0,0,0,2,1,2,1,1,1,2,1,1,5,0,0,0,0,0,0,2,2,3,3,4,3,1,1,5,4,3,29,2,50.08329773,6.366699219,-1,7,6,6,7,7,6,76,4,3,17,74,28,-3.37893,0.198418,-4.90764,1.67471,-1.183699707,0.06950938,-1.719234205,0.586680913,0,0,1,0,0
R_bf33vETvrSbkvCR,Default Response Set,Anonymous,,,89.182.207.17,0,06MAY16:06:01:00,06MAY16:06:08:00,1,401560,2,0,1,,0,0,0,0,,,0,0,1,5,1,1,3,1,4,5,5,5,3,4,,7,7,4,3,7,5,3,5,7,7,5,7,4,7,7,7,7,5,5,7,7,7,7,6,5,7,3,1,7,6,6,2,6,7,5,3,3,5,6,1,,,,0,0,2,1,0,0,0,0,0,0,0,0,0,2,2,2,1,1,1,2,1,2,5,0,0,0,0,0,0,2,1,1,1,1,1,1,1,4,3,2,28,3,52.39430237,9.747497559,-1,5,5,3,4,3,2,70,5,3,24,81,34,-6.16629,1.39002,-2.53907,1.42345,-2.160161847,0.486948906,-0.889481705,0.498660034,0,0,1,0,0
R_4UdFqtRvOW0BEdn,Default Response Set,Anonymous,,,89.204.135.20,0,06MAY16:06:04:00,06MAY16:06:26:00,1,401562,2,0,1,,0,0,0,0,,,0,1,0,5,3,1,1,2,3,5,5,5,4,4,,4,4,4,4,4,4,4,4,4,4,4,4,5,5,6,6,5,6,5,5,5,5,5,5,5,5,6,3,5,0,5,2,4,4,4,3,4,4,4,1,,,,0,0,4,1,0,0,0,0,0,0,0,0,0,2,1,2,2,1,2,2,1,1,5,0,0,0,0,0,0,4,4,4,4,4,4,2,3,2,1,0,22,4,51,9,-1,4,4,4,3,3,3,57,5,3,22,64,18,-3.8346,-0.933226,-1.71585,1.3973,-1.343329071,-0.326925785,-0.601092992,0.489499221,0,0,1,0,0
R_5tBGFNVuO9dbeL3,Default Response Set,Anonymous,,,62.80.27.114,0,06MAY16:06:14:00,06MAY16:06:49:00,1,401568,2,0,1,,0,0,0,0,,,0,0,1,4,4,4,3,2,4,5,5,5,3,4,,6,6,6,3,4,6,1,2,5,5,7,2,3,6,6,2,7,6,3,5,6,6,5,2,3,6,7,2,6,1,6,2,6,7,7,2,6,6,5,1,,,,0,0,4,1,0,0,0,0,0,0,0,0,0,2,1,3,2,1,3,1,1,1,5,0,0,0,0,0,0,4,0,4,4,4,4,2,1,4,2,1,18,4,51.30050659,7.091400146,-1,5,7,6,5,5,6,71,6,5,28,90,17,-1.11217,-0.798559,-2.16387,-0.0956361,-0.389613074,-0.279749523,-0.758042423,-0.033503039,0,0,1,0,0
R_50v2U7H5DkJKhW5,Default Response Set,Anonymous,,,95.91.230.184,0,06MAY16:07:37:00,06MAY16:07:46:00,1,401588,2,0,1,,0,0,0,0,,,0,0,1,4,3,0,1,1,3,5,3,5,3,4,,5,6,3,2,7,5,1,3,5,7,5,7,3,7,7,7,4,5,2,7,6,6,7,6,2,6,3,1,7,5,7,2,7,4,4,1,3,7,6,2,,,,0,0,7,1,0,0,0,0,0,0,0,0,0,3,3,2,1,2,1,2,3,1,5,0,0,0,0,0,0,4,4,4,2,5,3,1,7,2,3,2,13,3,53.50999451,9.978393555,-1,6,7,5,5,6,2,79,7,6,31,67,33,-7.93692,-0.47095,-4.25078,0.303569,-2.780445254,-0.164982221,-1.48912438,0.106345659,0,0,1,0,0
R_5ni5v3WfcVX9MJ7,Default Response Set,Anonymous,,,217.87.195.22,0,06MAY16:07:40:00,06MAY16:07:48:00,1,401594,2,0,1,,0,0,0,0,,,0,0,1,7,1,1,3,2,1,5,5,5,3,4,,6,7,3,2,6,7,2,2,7,7,6,6,2,6,7,6,7,5,2,5,7,6,5,3,4,6,6,4,6,4,6,2,7,6,6,5,5,5,6,2,,,,0,0,6,1,0,0,0,0,0,0,0,0,0,3,3,3,1,1,3,2,3,1,4,7,7,7,7,7,7,3,3,2,2,3,2,1,5,4,2,1,50,5,48.59629822,11.6309967,-1,6,6,6,6,6,5,79,3,4,23,90,26,-5.41752,-4.56791,-4.18025,0.362633,-1.897854303,-1.6002207,-1.464416458,0.127036836,0,0,1,0,0
R_eA12BlEolJP3QwJ,Default Response Set,Anonymous,,,188.99.216.23,0,06MAY16:07:44:00,06MAY16:08:17:00,1,401599,1,1,1,,0,0,0,0,,,0,0,1,5,3,1,1,1,3,5,5,5,3,4,,7,7,4,3,5,6,2,2,7,6,6,6,4,6,7,7,7,5,2,6,7,7,5,7,4,7,6,6,7,4,6,2,6,6,5,4,4,5,4,1,,,,0,0,3,1,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,1,1,4,7,7,7,7,7,7,3,2,2,2,3,3,1,5,1,1,0,25,2,48.27079773,11.57600403,-1,5,6,6,4,6,1,74,4,4,22,91,26,-5.30903,0.626786,0.126412,0.582272,-1.859848312,0.219574364,0.044284388,0.203980312,0,0,1,0,0
R_b4yIUetXQXqrWjb,Default Response Set,Anonymous,,,94.216.92.14,0,06MAY16:08:54:00,06MAY16:09:05:00,1,401618,2,0,1,,0,0,0,0,,,0,0,1,3,4,1,2,2,4,5,5,5,4,4,,5,7,4,2,6,6,1,5,5,6,6,4,2,6,6,6,7,3,2,5,6,7,6,5,5,5,7,1,5,1,6,2,5,6,6,5,6,5,4,1,,,,0,0,4,1,0,0,0,0,0,0,0,0,0,2,1,3,2,3,2,3,1,2,5,0,0,0,0,0,0,5,4,4,3,4,2,2,7,1,1,0,8,2,48.12260437,11.60350037,-1,6,7,3,6,6,3,71,3,3,18,84,22,-2.23649,0.248193,-1.13175,-0.194298,-0.78348251,0.086946454,-0.396472299,-0.06806607,0,0,1,0,0
R_cImTln37R0WnbHT,Default Response Set,Anonymous,,,91.38.98.138,0,06MAY16:08:53:00,06MAY16:09:08:00,1,401616,2,0,1,,0,0,0,0,,,0,0,1,7,2,2,3,2,3,5,5,5,3,4,,5,6,2,4,5,6,2,5,3,4,6,5,5,5,5,5,6,5,3,4,6,6,7,5,3,6,3,2,5,5,3,2,6,5,6,3,6,5,5,6,,,,0,0,5,1,0,0,0,0,0,0,0,0,0,2,3,2,3,2,1,3,1,2,4,7,6,7,7,6,7,4,4,4,4,4,4,1,1,5,2,1,49,5,47.99420166,7.847000122,-1,4,6,3,3,5,3,57,5,5,25,74,26,-5.65058,3.18258,-2.84286,-0.270964,-1.979499396,1.114914785,-0.995904784,-0.094923543,0,0,1,0,0
R_8kb5jZMH8bQUUZL,Default Response Set,Anonymous,,,178.115.129.2,0,06MAY16:09:22:00,06MAY16:09:33:00,1,800329,0,0,1,,0,0,0,0,,,0,0,1,3,2,1,3,2,5,3,5,5,3,2,,1,5,5,5,4,6,4,4,4,4,4,4,5,4,5,7,7,6,4,2,5,6,7,5,2,5,7,1,5,1,4,2,6,5,6,1,4,7,7,1,,,,0,0,4,1,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,5,0,0,0,0,0,0,2,2,4,3,2,2,1,1,4,4,1,5,4,48.19999695,16.36669922,-1,3,4,4,3,4,3,55,7,6,33,72,18,-5.93681,2.13235,1.52979,1.73185,-2.079770892,0.747000403,0.535912841,0.606698079,0,0,1,0,0
R_dbQAeLACno3JMpv,Default Response Set,Anonymous,,,178.4.1.34,0,06MAY16:09:45:00,06MAY16:09:50:00,1,401637,2,0,1,,0,0,0,0,,,0,0,1,6,3,1,1,1,2,5,5,5,3,4,,6,5,4,4,1,5,2,4,7,6,4,4,3,6,7,5,6,6,4,5,6,6,4,5,3,6,4,4,6,2,6,2,6,7,6,3,2,5,5,1,,,,0,0,4,1,0,0,0,0,0,0,0,0,0,3,1,3,1,1,3,1,1,1,4,3,3,4,3,4,4,4,4,3,3,3,4,2,1,4,2,1,30,2,51.05000305,13.75,-1,4,6,4,5,4,3,68,5,5,26,78,16,-2.22842,-3.68806,-4.17344,0.469275,-0.780655445,-1.291993484,-1.462030793,0.164395439,0,0,1,0,0
R_eqXHCnlt4uNROTP,Default Response Set,Anonymous,,,84.201.88.8,0,06MAY16:10:03:00,06MAY16:10:10:00,1,401643,2,0,1,,0,0,0,0,,,0,0,1,3,1,1,1,1,1,5,1,5,1,4,,6,6,2,2,6,6,2,2,7,6,6,7,2,6,6,6,6,4,2,6,7,6,6,2,4,6,6,6,4,5,6,2,6,6,6,2,5,3,6,2,,,,0,0,2,1,0,0,0,0,0,0,0,0,0,3,3,3,1,1,3,2,3,1,5,0,0,0,0,0,0,1,6,3,6,4,4,2,1,2,3,1,7,3,52.03329468,8.533294678,-1,6,6,6,6,6,6,76,6,4,23,87,30,-6.70402,-5.08476,-3.46497,0.270572,-2.348538299,-1.781282514,-1.213841061,0.094786218,0,0,1,0,0
R_agTs4okgVWbswK1,Default Response Set,Anonymous,,,95.168.158.17,0,06MAY16:10:10:00,06MAY16:10:22:00,1,401646,2,0,1,,0,0,0,0,,1,0,0,0,3,3,2,2,2,1,5,5,5,3,4,,5,6,3,3,7,6,3,4,4,6,6,6,2,6,6,6,6,5,2,7,6,5,7,2,3,5,4,2,6,4,6,2,5,6,4,2,3,6,6,1,,,,0,0,5,1,0,0,0,0,0,0,0,0,0,2,2,2,3,2,2,2,2,3,2,7,7,7,7,7,7,2,3,2,2,3,2,1,1,3,2,1,21,4,50.71139526,12.49279785,-1,5,5,4,6,6,6,73,6,5,28,71,31,-4.59504,-0.601426,0.000783496,0.425715,-1.609724825,-0.210690301,0.000274473,0.149135591,0,0,1,0,0
R_40gU2LRbLxhrjs9,Default Response Set,Anonymous,,,2.166.7.144,0,06MAY16:11:13:00,06MAY16:11:20:00,1,401658,2,0,1,,0,0,0,0,,,0,0,1,3,2,1,3,1,3,5,5,5,3,4,,5,1,1,2,7,1,1,1,1,7,1,7,4,7,7,7,7,7,1,7,5,1,1,2,1,7,4,1,7,5,6,2,1,1,1,1,1,7,7,1,,,,0,0,4,1,0,0,0,0,0,0,0,0,0,2,1,2,2,1,2,1,1,1,5,0,0,0,0,0,0,1,2,4,4,5,4,2,4,4,3,1,8,3,51,9,-1,6,7,7,4,7,6,85,7,7,35,32,27,-0.670473,0.39475,0.0257541,1.09363,-0.234878702,0.138287996,0.009022123,0.38311818,0,0,1,0,0
R_6rrkvdNLF3pOjnT,Default Response Set,Anonymous,,,95.90.193.149,0,06MAY16:11:30:00,06MAY16:11:43:00,1,401663,2,0,1,,0,1,0,0,,,1,0,0,3,1,1,1,1,4,5,5,5,1,4,,4,6,1,4,7,6,1,2,5,6,6,7,4,6,6,6,7,6,2,7,5,5,7,2,2,6,5,1,6,1,6,2,6,4,3,1,3,7,5,1,,,,0,0,2,1,0,0,0,0,0,0,0,0,0,2,1,2,1,2,1,1,1,2,5,0,0,0,0,0,0,1,1,1,1,3,2,1,1,2,2,1,6,2,48.3999939,11.73330688,-1,4,7,6,4,6,6,75,7,6,31,67,29,-1.31101,2.91835,-3.77392,1.58801,-0.459270288,1.022350283,-1.32207178,0.55630835,0,0,1,0,0
R_9tr2CJo6FQjBoON,Default Response Set,Anonymous,,,87.79.239.97,0,06MAY16:11:43:00,06MAY16:11:53:00,1,401669,2,0,1,,0,0,0,0,,,0,0,1,3,2,1,2,1,2,5,5,5,3,4,,3,5,3,3,6,6,3,4,3,5,4,7,4,4,5,5,6,3,3,7,5,3,5,4,3,4,4,2,5,5,4,2,4,5,5,3,4,5,3,1,,,,0,0,2,1,0,0,0,0,0,0,0,0,0,2,1,2,1,1,2,1,2,2,5,0,0,0,0,0,0,3,2,3,3,2,3,2,1,1,3,1,8,3,50.93330383,6.949996948,-1,5,5,4,4,5,4,59,5,5,21,62,30,-2.01511,0.308572,-0.786096,1.84692,-0.705929131,0.108098299,-0.275383511,0.647009161,0,0,1,0,0
R_3UYM8gQx7qrS7m5,Default Response Set,Anonymous,,,84.61.55.210,0,06MAY16:12:08:00,06MAY16:12:20:00,1,401679,2,0,1,,0,1,0,0,,,0,0,0,4,3,3,3,2,5,5,5,5,3,4,,5,5,4,1,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,7,4,4,6,1,6,2,5,5,3,5,3,5,5,1,,,,0,0,4,1,0,0,0,0,0,0,0,0,0,2,1,2,2,1,2,1,1,1,5,0,0,0,0,0,0,4,4,4,4,4,4,2,1,3,4,3,17,2,51.60670471,7.524093628,-1,7,4,4,4,4,4,62,3,4,21,62,16,-1.75072,-0.0999657,-0.793829,1.11183,-0.613308578,-0.035019775,-0.278092519,0.389493966,0,0,1,0,0
R_agu7pQFP4td0Z3n,Default Response Set,Anonymous,,,79.213.121.99,0,05MAY16:14:26:00,06MAY16:12:29:00,1,401262,2,0,1,,0,0,0,0,,,0,0,1,7,2,1,3,1,1,5,5,5,3,4,,6,5,3,1,6,7,1,2,5,5,6,4,2,6,6,6,7,5,2,6,5,4,6,1,4,6,2,2,6,4,6,2,6,5,4,2,3,5,5,1,,,,0,0,4,1,0,0,0,0,0,0,0,0,0,2,3,2,1,1,1,2,1,1,5,0,0,0,0,0,0,3,4,4,6,5,5,1,5,4,2,1,46,5,51.49969482,7.194396973,-1,7,7,6,6,6,7,80,6,4,25,70,26,-7.19691,0.302207,-3.89202,1.15978,-2.521206495,0.105868526,-1.363444326,0.40629171,0,0,1,0,0
R_0DIjj5GcsIJoPcN,Default Response Set,Anonymous,,,217.241.68.57,0,06MAY16:13:09:00,06MAY16:13:16:00,1,401684,2,0,1,,1,0,0,0,,,0,0,0,4,2,1,1,1,1,5,5,5,3,4,,5,6,4,4,6,5,2,3,3,6,4,5,2,6,7,6,7,3,2,6,5,3,7,3,3,6,4,4,5,3,6,2,5,4,5,2,3,6,5,1,,,,0,0,5,1,0,0,0,0,0,0,0,0,0,2,1,2,1,1,2,1,1,2,5,0,0,0,0,0,0,2,3,3,2,3,3,2,3,4,5,4,17,3,51,9,-1,4,6,5,6,6,5,74,6,5,25,67,27,-2.26128,1.26262,-1.88175,2.95176,-0.792166891,0.442318404,-0.659210734,1.034054404,0,0,1,0,0
R_3Pok6gjBEhUChHn,Default Response Set,Anonymous,,,62.47.31.143,0,06MAY16:14:52:00,06MAY16:15:01:00,1,800341,2,0,1,,0,0,0,0,,,0,0,1,4,3,1,3,1,3,5,5,5,3,2,,6,6,5,2,6,4,2,4,3,4,5,5,4,3,5,6,7,4,4,6,6,7,6,3,3,4,5,3,5,2,4,2,5,6,7,2,3,5,6,1,,,,0,0,3,1,0,0,0,0,0,0,0,0,0,2,2,2,1,1,2,3,1,1,3,7,7,7,7,7,7,4,3,4,2,3,2,2,1,4,3,2,13,3,46.68330383,14.44999695,-1,6,6,4,4,4,5,60,6,5,26,78,25,-6.31121,-0.695809,-1.66307,1.28259,-2.210929919,-0.243754357,-0.582603212,0.449314253,0,0,1,0,0
R_8nOi5xdDl1Crdxr,Default Response Set,Anonymous,,,91.114.177.22,0,06MAY16:15:50:00,06MAY16:15:58:00,1,800343,2,0,1,,0,0,0,0,,,0,0,1,4,2,2,1,1,3,5,5,5,3,2,,5,6,6,2,6,6,2,1,3,6,6,6,3,5,6,6,6,4,2,5,6,5,6,4,4,6,6,5,6,3,6,2,5,6,5,4,5,4,3,1,,,,0,0,7,1,0,0,0,0,0,0,0,0,0,3,2,2,2,2,1,2,1,1,5,0,0,0,0,0,0,3,3,3,2,3,3,2,2,4,3,2,18,4,47.07510376,15.43930054,-1,6,6,7,5,6,4,75,4,4,19,81,26,-5.84644,1.19386,-0.459531,-0.210249,-2.048112662,0.418230544,-0.160981941,-0.073653991,0,0,1,0,0
R_eKVsPysz8d3LRNH,Default Response Set,Anonymous,,,212.17.126.10,0,06MAY16:17:41:00,06MAY16:17:48:00,1,800349,2,0,1,,0,0,0,0,,,0,0,1,4,3,2,3,2,3,5,5,5,4,2,,5,6,3,5,6,5,2,4,5,6,3,5,5,6,5,7,6,5,4,6,5,5,7,5,4,5,4,3,5,5,4,2,5,5,4,3,3,5,5,1,,,,0,0,2,1,0,0,0,0,0,0,0,0,0,2,1,2,2,1,2,1,1,1,3,5,4,5,4,4,4,4,4,4,4,4,4,1,5,3,2,1,18,2,48.30000305,16.3500061,-1,3,6,4,3,4,3,61,5,4,24,67,29,-2.08243,-0.34392,-1.04876,1.42403,-0.729512533,-0.120481337,-0.367399415,0.498863218,0,0,1,0,0
R_d0yMLLTlMmfDew5,Default Response Set,Anonymous,,,178.191.77.11,0,06MAY16:18:57:00,06MAY16:19:05:00,1,800354,2,0,1,,0,0,0,0,,,0,0,1,5,1,1,2,1,5,5,5,5,3,2,,4,6,4,4,6,4,4,4,4,4,4,5,4,5,4,4,7,4,4,6,5,7,6,4,4,4,7,3,4,6,4,2,5,7,4,4,5,4,4,1,,,,0,0,5,1,0,0,0,0,0,0,0,0,0,3,3,3,1,1,3,2,3,1,4,7,7,7,7,7,7,4,4,4,4,4,4,2,7,3,2,1,26,5,47.1157074,15.59010315,-1,4,4,4,4,4,4,53,4,4,20,76,29,-6.5098,-4.57351,-3.258,0.0419825,-2.280499553,-1.602182481,-1.141335762,0.014707222,0,0,1,0,0
R_0O0OAGArw6IzZ8F,Default Response Set,Anonymous,,,77.87.228.71,0,07MAY16:04:26:00,07MAY16:04:30:00,1,401724,2,0,1,,0,0,0,0,,,0,0,1,4,3,1,1,1,3,5,5,5,3,4,,3,4,1,3,3,4,4,5,5,5,4,4,3,6,7,6,3,6,4,5,5,4,4,5,4,6,3,4,5,1,6,2,5,5,4,4,4,5,4,1,,,,0,0,3,1,0,0,0,0,0,0,0,0,0,2,1,2,2,1,2,1,1,1,5,0,0,0,0,0,0,2,3,3,2,2,2,1,1,3,2,1,14,2,51,9,-1,5,4,3,5,4,3,65,4,4,23,58,17,-3.09351,-0.567293,-1.83668,1.2056,-1.083711969,-0.1987329,-0.643421905,0.422343277,0,0,1,0,0
R_8ljaNhfl7FFH04B,Default Response Set,Anonymous,,,91.119.111.2,0,07MAY16:04:18:00,07MAY16:04:37:00,1,800363,2,0,1,,0,0,0,0,,,0,0,1,6,3,3,1,3,4,5,5,5,4,2,,6,6,5,2,1,5,2,3,6,6,5,2,2,7,7,6,6,6,3,1,5,6,4,2,2,6,4,4,1,1,6,2,6,6,4,2,3,5,5,1,,,,0,0,5,1,0,0,0,0,0,0,0,0,0,3,3,3,1,1,3,3,3,1,2,7,7,7,7,7,7,3,2,4,2,5,5,2,1,4,1,0,38,5,48.14329529,16.293396,-1,6,6,5,6,5,6,73,6,6,28,77,9,-6.14097,-5.26477,-4.30119,-0.0489812,-2.151291797,-1.844343241,-1.506783906,-0.017158992,0,0,1,0,0
R_7a2nDkzGNrdDAH3,Default Response Set,Anonymous,,,84.113.14.107,0,07MAY16:09:22:00,07MAY16:09:33:00,1,800369,2,0,1,,0,0,0,0,,,0,0,1,8,2,1,4,5,3,5,5,5,3,2,,6,7,2,1,5,6,1,1,7,7,4,6,1,7,7,7,7,5,1,4,7,7,7,4,2,7,7,1,7,4,7,2,7,7,7,3,1,6,6,1,,,,0,0,7,1,0,0,0,0,0,0,0,0,0,2,3,2,1,1,3,3,3,3,5,0,0,0,0,0,0,2,2,2,2,3,2,1,5,3,1,0,52,3,48.21899414,16.49499512,-1,7,7,7,7,7,4,88,5,6,28,83,26,-5.21783,-1.48521,-4.56517,0.178297,-1.827899319,-0.520295668,-1.599260829,0.062460633,0,0,1,0,0
R_1HtcWjAEJBadQ7r,Default Response Set,Anonymous,,,178.191.243.6,0,07MAY16:11:24:00,07MAY16:11:37:00,1,800375,2,0,1,,0,1,0,0,,,0,0,0,3,1,1,1,1,1,5,5,5,1,2,,6,5,4,5,7,5,6,5,2,4,6,7,5,5,5,5,7,6,3,7,4,7,6,2,2,5,6,4,4,7,6,2,7,5,4,6,1,6,6,1,,,,0,0,3,1,0,0,0,0,0,0,0,0,0,2,1,2,1,2,2,1,2,2,5,0,0,0,0,0,0,2,2,4,3,2,1,2,2,2,2,2,10,2,48.19999695,16.3500061,-1,3,2,3,3,5,6,56,2,6,26,73,34,-1.51132,0.988463,-0.560329,1.77278,-0.529442469,0.346276296,-0.196293286,0.621036591,0,0,1,0,0
R_cGyYf7MCkovr65f,Default Response Set,Anonymous,,,91.10.171.46,0,07MAY16:17:21:00,07MAY16:17:35:00,1,401737,2,0,1,,0,1,0,0,,,0,0,0,3,2,1,2,1,3,5,5,5,3,4,,6,6,4,4,6,5,4,3,5,4,6,6,4,4,5,5,7,5,4,7,6,4,5,4,3,4,4,3,5,4,4,2,5,6,4,2,3,6,6,1,,,,0,0,5,1,0,0,0,0,0,0,0,0,0,3,1,3,1,1,2,1,2,1,5,0,0,0,0,0,0,4,3,4,3,4,5,1,3,1,4,2,7,1,51.44180298,7.56829834,-1,4,4,5,4,4,4,56,6,5,28,74,28,-2.72561,-4.84294,-1.22854,1.23457,-0.954830008,-1.696568636,-0.430379569,0.432491986,0,0,1,0,0
R_7UkY3r2tTqUDJLn,Default Response Set,Anonymous,,,78.50.112.60,0,07MAY16:17:34:00,07MAY16:17:41:00,1,401743,2,0,1,,0,0,0,0,,,0,0,1,7,2,2,1,1,2,5,5,5,3,4,,4,5,4,4,6,4,4,4,4,4,4,5,4,4,4,4,6,4,4,5,3,4,6,4,4,4,4,2,4,3,4,2,4,6,5,4,4,4,3,1,,,,0,0,4,1,0,0,0,0,0,0,0,0,0,1,3,3,3,2,1,1,1,2,5,0,0,0,0,0,0,4,4,4,4,4,4,2,6,1,1,0,46,2,51.29040527,7.297195435,-1,4,4,4,4,4,4,52,4,4,19,63,25,-0.699363,1.34001,-4.38249,-0.187461,-0.244999387,0.469429507,-1.535264753,-0.065670946,0,0,1,0,0
R_4UAnHIP3zYXtCuh,Default Response Set,Anonymous,,,85.216.43.169,0,07MAY16:17:50:00,07MAY16:18:07:00,1,401756,2,0,1,,0,0,0,0,,,0,0,1,4,3,1,3,1,2,5,5,5,3,4,,6,7,4,5,5,7,1,4,3,6,6,5,2,5,6,6,4,5,7,6,7,5,7,6,5,6,6,3,7,5,7,2,5,5,6,2,5,5,5,1,,,,0,0,5,1,0,0,0,0,0,0,0,0,0,3,3,3,1,1,3,2,3,1,3,7,7,7,7,7,7,4,3,3,2,2,2,1,1,2,1,0,13,2,48.76669312,9.183303833,-1,3,7,4,6,1,2,66,6,3,24,79,28,-5.94768,-5.54253,-5.12317,0.68481,-2.083578848,-1.941647545,-1.794738225,0.23990121,0,0,1,0,0
