V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,gid,Q1_1,Q1_2,Q2_1,Q2_2_1,Q2_2_2,Q2_2_3,Q2_2_4,Q2_2_5,Q2_2_6,Q2_2_7,Q2_2_8,Q2_2_9,Q2_2_10,Q2_3,Q2_4_orange,Q2_4_banana,Q2_4_strawberry,Q2_4_apple,Q2_4_5,Q2_4_loquat,Q2_4_rambutan,Q2_4_mangosteen,Q2_4_peach,Q2_5,Q2_5_TEXT,NES_11,NES_5,NES_14,CD_4R,CON_3,NES_10,CD_7R,CD_12R,NES_1,CD_5,NES_8,CON_2,CD_1R,CD_11,CD_9,CD_3,NES_7,TECH_2,CD_13R,CON_5,NES_13,NES_3,CON_1,CD_2R,TECH_5_N_,CD_8,NES_12,NES_6,CD_6,CON_4,CD_10,Q3_5_Validation,NES_15,NES_9,NES_2,TECH_3_N_,NES_4,TECH_1,TECH_4,Q3_7,Q3_7_TEXT,Q4_1,Q4_2,Q5_1,Q5_2,Q6_1,Q6_2,Q7_1_1,Q7_1_2,Q7_1_3,Q7_1_4,Q7_1_5,Q7_2,Q7_3,Q8_1,Q8_2,Q9_1,Q9_2,Q9_3,Q9_4,Q9_5,Q9_6,Q9_7,Q9_8,Q9_9,Q10_1,Q10_2_1,Q10_2_2,Q10_2_3,Q10_2_4,Q10_2_5,Q10_2_6,Q10_3_1,Q10_3_2,Q10_3_3,Q10_3_4,Q10_3_5,Q10_3_6,Q11_1,Q11_2,Q11_3,Q11_4,Q11_5,Q11_6,Q11_7,LocationLatitude,LocationLongitude,LocationAccuracy,CD_4,CD_7,CD_12,CD_1,CD_13,CD_2,total_CD,TECH_3,TECH_5,total_tech,total_NES,total_con,Monsanto,Family,Public,Seeds,WTP_Mon,WTP_Fam,WTP_Pub,WTP_Seed,Mon_T,Emo_T,Sim_T,Ben_T,Control
R_bknhBjRUq1KgMoB,Default Response Set,Anonymous,,,79.228.66.88,0,06MAY16:05:35:00,06MAY16:05:43:00,1,401551,2,0,1,,1,0,0,0,,,0,0,0,3,1,1,2,1,1,5,5,5,2,4,,3,6,5,4,5,6,3,1,2,3,6,5,4,3,5,5,6,4,3,5,5,4,5,5,4,3,6,3,5,3,4,2,4,6,2,3,3,5,6,1,,,,0,0,0,0,0,0,0,0,0,0,0,4,1,2,2,2,1,2,1,2,1,2,5,0,0,0,0,0,0,1,2,3,4,2,2,1,4,3,4,2,9,4,51.20550537,6.788497925,-1,4,5,7,4,5,3,56,5,4,24,67,23,-4.84639,3.81021,-1.70958,1.40321,1.273900193,-0.571578546,0.469147236,0.425913979,0,0,0,0,1
R_9MprZFgAJa9yNKd,Default Response Set,Anonymous,,,47.70.1.206,0,06MAY16:06:06:00,06MAY16:06:11:00,1,401563,2,0,1,,0,0,0,0,,,0,0,1,3,1,1,2,2,1,5,5,5,3,4,,6,6,6,2,7,6,1,3,5,6,4,4,3,6,7,5,5,4,3,7,6,5,4,2,2,6,6,4,6,4,6,2,5,4,6,4,4,4,4,1,,,,0,0,0,0,0,0,0,0,0,0,0,4,1,2,2,2,2,1,1,3,1,1,3,4,5,5,6,4,4,3,3,3,3,3,3,2,1,5,2,1,10,3,48.30050659,8.573806763,-1,6,7,5,5,5,6,76,4,6,22,78,26,-3.94132,0.525341,-1.02204,0.314433,0.175641763,-0.3417074,0.105127082,0.058723817,0,0,0,0,1
R_0CUguX3XAinGviZ,Default Response Set,Anonymous,,,185.22.142.79,0,06MAY16:06:14:00,06MAY16:06:30:00,1,401567,2,0,1,,0,0,0,0,,,0,0,1,6,3,2,3,2,5,5,5,5,3,4,,7,7,4,1,7,7,1,2,6,7,7,6,2,5,5,7,7,4,1,7,7,6,7,1,2,7,7,4,7,4,7,2,5,6,7,1,4,6,5,1,,,,0,0,0,0,0,0,0,0,0,0,0,4,1,2,2,2,1,2,1,2,1,2,5,0,0,0,0,0,0,2,2,2,1,5,2,1,5,3,4,1,37,2,52.11599731,7.111999512,-1,7,7,6,6,7,7,85,7,6,28,91,31,-3.99022,3.17339,-1.69249,0.604259,1.0609867,-0.5658647,0.202027095,0.354728785,0,0,0,0,1
R_enFZ7DXFLPfDdjf,Default Response Set,Anonymous,,,37.49.113.126,0,06MAY16:06:23:00,06MAY16:06:36:00,1,401575,2,0,1,1,1,1,0,0,,,0,0,0,3,3,2,2,1,3,5,5,5,3,4,,7,7,7,2,7,7,2,2,7,1,7,7,1,7,7,7,7,2,2,7,7,7,7,2,5,7,6,3,6,7,7,2,7,7,6,4,7,5,2,4,,,,0,0,0,0,0,0,0,0,0,0,0,6,1,3,3,3,3,1,3,2,3,1,2,6,3,6,2,4,4,3,3,3,3,5,5,2,4,3,6,1,5,5,47.81669617,9.649993896,-1,6,6,6,7,6,6,79,4,3,16,99,35,-5.34408,-3.08927,-3.05305,-0.278619,-1.032862139,-1.020752396,-0.09315308,-0.345325659,0,0,0,0,1
R_50i7HAhDUY4BGUB,Default Response Set,Anonymous,,,83.136.130.85,0,06MAY16:07:38:00,06MAY16:07:42:00,1,401589,2,0,1,,0,0,0,0,,,0,0,1,5,2,1,2,1,1,5,5,5,2,4,,7,7,4,1,5,7,1,1,7,7,7,6,1,7,7,7,7,4,1,5,7,7,7,1,6,7,7,1,7,5,7,2,7,7,4,7,3,3,1,1,,,,0,0,0,0,0,0,0,0,0,0,0,3,1,3,3,2,1,1,3,2,3,1,2,7,7,7,7,7,7,4,4,4,4,4,3,2,1,3,1,0,22,4,48.1499939,11.58329773,-1,7,7,7,7,7,7,91,1,2,11,89,28,-4.4785,-3.07217,-3.48111,0.368114,-1.027144949,-1.163869367,0.123074711,-0.343414182,0,0,0,0,1
R_0eaDq8b6cWMHOlL,Default Response Set,Anonymous,,,78.48.101.134,0,06MAY16:07:39:00,06MAY16:07:50:00,1,401592,2,0,1,,0,0,0,0,,,0,0,1,5,1,1,1,1,3,5,5,5,2,4,,6,7,5,3,5,7,1,4,5,3,7,4,5,5,5,6,7,4,2,6,4,6,6,2,3,7,5,2,7,5,6,2,7,6,6,1,3,7,5,1,,,,0,0,0,0,0,0,0,0,0,0,0,2,1,2,2,2,2,2,2,3,1,2,1,7,6,7,7,7,7,1,2,2,2,2,3,1,1,6,3,2,24,6,51.56069946,7.465698242,-1,5,7,4,3,6,6,70,7,5,28,83,26,-3.52646,2.67558,1.40982,0.60047,0.894549613,0.471357214,0.200760286,0.299082445,0,0,0,0,1
R_3q2uvZb3d08jyOF,Default Response Set,Anonymous,,,2.161.210.149,0,06MAY16:07:56:00,06MAY16:08:06:00,1,401604,2,0,1,,0,0,0,0,,,0,0,1,2,2,1,2,1,3,5,5,5,3,4,,6,5,2,3,7,3,2,4,5,5,4,6,4,6,5,5,7,5,4,7,6,6,7,2,3,5,6,6,5,4,6,2,4,6,5,1,3,6,5,1,,,,0,0,0,0,0,0,0,0,0,0,0,3,1,2,1,3,2,1,2,1,1,1,4,4,3,2,4,3,4,1,1,1,2,2,1,2,4,3,5,1,3,2,51,9,-1,5,6,4,4,4,6,66,7,5,28,74,31,-1.8922,-0.504312,-1.17588,0.747836,-0.168610957,-0.393142047,0.250030425,-0.056373148,0,0,0,0,1
R_6zZ2T2zPb6V8ge1,Default Response Set,Anonymous,,,134.97.128.8,0,06MAY16:08:49:00,06MAY16:09:00:00,1,401615,2,0,1,,0,0,0,0,,,0,0,1,4,1,1,3,1,5,5,5,5,3,4,,7,7,1,4,7,7,4,5,4,4,4,5,2,5,4,5,7,4,5,5,6,7,7,4,4,3,1,1,7,1,6,2,6,6,2,3,4,6,7,1,,,,0,0,0,0,0,0,0,0,0,0,0,7,1,2,1,2,1,1,2,2,1,1,5,0,0,0,0,0,0,4,4,4,4,4,4,2,1,1,1,0,11,1,50.73330688,11.75,-1,4,4,3,6,3,4,58,5,4,26,70,25,-3.58614,0.0521794,-1.83597,1.39029,0.017445586,-0.613835599,0.464827582,0.005832733,0,0,0,0,1
R_71BEWWW1X20j3Bb,Default Response Set,Anonymous,,,109.90.171.64,0,06MAY16:08:57:00,06MAY16:09:04:00,1,401622,2,0,1,,0,0,0,0,,,0,0,1,7,2,1,1,1,2,5,5,5,2,4,,5,7,6,1,7,3,1,2,7,6,5,6,2,6,6,6,7,5,2,7,7,7,7,7,6,7,6,2,7,1,7,2,5,6,6,1,3,6,6,1,,,,0,0,0,0,0,0,0,0,0,0,0,7,1,3,3,3,1,1,3,2,3,1,5,0,0,0,0,0,0,5,4,5,5,3,2,1,5,2,1,0,42,2,51,9,-1,7,7,6,6,6,1,78,7,2,26,82,28,-4.31152,-3.00196,-2.56782,-0.0278243,-1.003671038,-0.858521287,-0.009302737,-0.335565947,0,0,0,0,1
R_6XWqypyDQGpRzEh,Default Response Set,Anonymous,,,84.162.84.132,0,06MAY16:08:53:00,06MAY16:09:10:00,1,401617,0,0,1,,0,0,0,0,,1,0,0,0,5,2,1,1,1,4,5,5,5,3,4,,5,5,3,5,4,6,4,5,2,2,5,6,6,2,5,5,6,6,2,5,5,5,4,4,2,6,6,5,5,4,4,2,3,5,5,2,4,6,5,1,,,,0,0,0,0,0,0,0,0,0,0,0,4,1,2,1,2,2,1,2,1,1,1,5,0,0,0,0,0,0,4,4,2,2,2,2,2,2,4,4,3,25,3,52.41490173,7.076599121,-1,3,4,3,2,6,4,51,6,6,29,70,23,-1.71585,-0.0184982,-0.895575,1.21732,-0.006184662,-0.299425272,0.406997038,-0.002067771,0,0,0,0,1
R_dmUXSYFnuCt64Hr,Default Response Set,Anonymous,,,37.120.89.152,0,06MAY16:09:44:00,06MAY16:09:53:00,1,401635,2,0,1,,0,0,0,0,,,0,0,1,5,3,1,1,1,3,5,3,5,3,4,,7,7,1,7,7,7,1,2,7,7,7,7,2,6,7,7,7,7,4,7,7,7,7,7,1,4,7,1,6,7,7,2,7,7,1,1,1,7,7,1,,,,0,0,0,0,0,0,0,0,0,0,0,5,1,2,1,2,1,1,2,1,1,1,5,0,0,0,0,0,0,1,1,1,1,1,1,1,6,2,4,3,28,1,52.51669312,13.3999939,-1,1,7,6,6,4,1,69,7,7,35,81,35,-2.59945,-0.843661,-2.23741,1.80824,-0.282068419,-0.748052478,0.60456439,-0.094306354,0,0,0,0,1
R_6SDCyTFpXJFoMOF,Default Response Set,Anonymous,,,82.149.124.22,0,06MAY16:10:00:00,06MAY16:10:09:00,1,800332,2,0,1,1,1,1,1,1,1,1,1,1,0,4,4,1,1,4,4,5,5,5,4,2,,5,6,3,5,7,3,2,3,5,7,3,7,3,5,6,5,6,7,3,7,5,5,7,4,1,5,4,1,5,1,6,2,5,6,3,1,3,7,5,1,,,,0,0,0,0,0,0,0,0,0,0,0,5,1,2,1,2,1,1,2,1,2,2,5,0,0,0,0,0,0,1,1,2,1,1,1,1,4,6,4,3,11,6,47.78329468,16.55000305,-1,3,6,5,5,5,4,67,7,7,33,63,29,-2.45379,0.391983,-1.5732,3.0803,0.131055039,-0.525981451,1.029863122,0.043816755,0,0,0,0,1
R_0uffyuhMaSN2sOF,Default Response Set,Anonymous,,,217.50.33.33,0,06MAY16:10:01:00,06MAY16:10:12:00,1,401641,0,0,1,,0,0,0,0,,1,0,0,0,4,1,2,1,1,4,5,5,5,2,4,,5,6,5,2,5,3,2,5,6,5,6,6,5,6,5,6,7,4,3,6,6,6,6,2,2,6,4,2,6,2,6,2,7,7,5,3,3,6,5,1,,,,0,0,0,0,0,0,0,0,0,0,0,3,1,2,2,3,1,1,3,3,1,1,5,0,0,0,0,0,0,2,3,3,3,3,4,1,1,4,4,1,14,2,48.77600098,11.44590759,-1,6,6,3,3,5,6,69,5,6,26,78,25,-4.00224,-1.47494,-2.02483,-0.0190694,-0.493129342,-0.676978783,-0.006375636,-0.164872163,0,0,0,0,1
R_86xHkHjdXoxlrGR,Default Response Set,Anonymous,,,93.201.190.20,0,06MAY16:10:48:00,06MAY16:10:58:00,1,401654,2,0,1,,0,0,0,0,,,1,0,0,3,3,2,1,2,5,5,5,5,2,4,,3,6,3,3,3,6,2,5,2,6,5,5,4,6,6,6,2,6,4,5,6,3,3,5,3,6,5,4,6,5,4,2,5,3,3,2,4,5,6,1,,,,0,0,0,0,0,0,0,0,0,0,0,3,1,2,1,3,2,1,2,1,1,1,5,0,0,0,0,0,0,2,3,3,2,3,1,2,4,1,3,1,9,4,49.41670227,11.01669312,-1,5,6,3,4,4,3,65,6,5,28,60,21,-1.66439,-0.741375,-0.890713,0.678614,-0.247870263,-0.297799718,0.22688684,-0.082872591,0,0,0,0,1
R_efaTgfaDIFLftSl,Default Response Set,Anonymous,,,91.7.233.80,0,06MAY16:11:23:00,06MAY16:11:31:00,1,401662,2,0,1,,0,0,0,0,,1,1,0,0,3,3,2,2,2,2,5,5,5,3,4,,5,6,2,3,7,3,4,6,6,4,4,7,4,3,4,3,7,5,3,7,4,4,6,5,3,5,4,1,6,4,6,2,6,7,3,2,3,6,6,1,,,,0,0,0,0,0,0,0,0,0,0,0,3,1,2,1,2,1,1,1,2,3,2,5,0,0,0,0,0,0,1,1,1,1,1,1,1,1,3,2,1,6,3,51.43460083,6.785797119,-1,5,4,2,4,5,3,54,6,5,28,65,31,-3.0515,0.0240275,-3.62453,1.0552,0.00803332,-1.211820206,0.352794067,0.002685849,0,0,0,0,1
R_0U7nnVqgwXmtFbf,Default Response Set,Anonymous,,,5.28.125.30,0,06MAY16:11:40:00,06MAY16:11:48:00,1,401667,2,0,1,,0,0,0,0,,,0,0,1,7,1,2,1,2,3,5,5,5,3,4,,7,7,4,3,6,7,2,3,7,6,7,6,4,5,6,6,6,5,5,3,7,7,6,3,2,4,7,2,5,2,4,2,7,6,6,3,4,5,5,1,,,,0,0,0,0,0,0,0,0,0,0,0,4,1,2,1,2,2,2,1,1,1,1,5,0,0,0,0,0,0,1,1,1,1,1,1,2,5,2,1,0,49,1,52.51669312,13.3999939,-1,5,6,5,4,3,5,64,5,6,26,91,23,-0.721115,1.91765,-1.94793,0.557529,0.641144374,-0.651268146,0.186403453,0.214359298,0,0,0,0,1
R_24qZhU9MEtRP2GF,Default Response Set,Anonymous,,,91.56.11.163,0,06MAY16:12:09:00,06MAY16:12:16:00,1,401680,2,0,1,,0,0,0,0,,,0,0,1,3,3,1,1,2,2,5,5,5,2,4,,4,6,4,3,5,6,2,3,5,5,7,4,5,4,6,6,6,5,4,5,6,4,5,5,3,5,6,3,5,6,5,2,6,4,6,2,4,3,4,1,,,,0,0,0,0,0,0,0,0,0,0,0,4,1,2,1,2,1,1,2,2,2,1,5,0,0,0,0,0,0,3,3,3,2,4,4,2,4,1,4,1,7,1,51.66000366,6.455596924,-1,5,6,5,3,4,3,62,6,5,23,77,25,-3.03484,-1.00735,-1.53885,1.48504,-0.336795967,-0.514496921,0.496506162,-0.112603885,0,0,0,0,1
R_0V8AMZgauQcYmdn,Default Response Set,Anonymous,,,79.219.16.109,0,06MAY16:11:12:00,06MAY16:12:24:00,1,401657,2,0,1,,0,0,0,0,,,0,0,1,4,4,1,3,1,3,5,5,5,3,4,,4,5,4,4,7,5,3,4,5,4,5,5,4,5,5,5,6,4,3,6,5,5,6,4,4,5,5,3,5,6,4,2,5,4,5,3,4,4,4,1,,,,0,0,0,0,0,0,0,0,0,0,0,4,1,2,2,2,1,2,1,3,1,2,4,5,5,6,6,6,6,3,3,4,3,2,2,2,4,1,1,0,11,3,49.48109436,8.435302734,-1,4,5,4,4,5,4,59,5,4,21,70,30,-4.81901,3.31261,-1.28897,0.549021,1.107533317,-0.430952397,0.1835589,0.370291114,0,0,0,0,1
R_25fhVyte8mWbtmB,Default Response Set,Anonymous,,,93.217.154.22,0,06MAY16:13:19:00,06MAY16:13:27:00,1,401685,2,0,1,,0,0,0,0,,,0,0,1,4,2,2,1,1,3,5,5,5,3,4,,7,7,6,3,6,5,3,2,6,7,5,3,2,6,7,7,7,5,2,6,6,7,5,6,3,6,2,1,7,2,6,2,6,7,6,2,6,3,6,1,,,,0,0,0,0,0,0,0,0,0,0,0,4,1,2,2,2,1,1,1,1,1,1,5,0,0,0,0,0,0,1,2,1,1,2,3,1,1,2,2,1,13,2,50.88330078,10.51669312,-1,5,5,6,6,6,2,76,6,5,25,84,22,-3.06049,0.545763,-1.35262,1.03972,0.182469625,-0.452233047,0.347618506,0.061006635,0,0,0,0,1
R_dbtq59d2wOxteyp,Default Response Set,Anonymous,,,176.2.97.15,0,06MAY16:14:21:00,06MAY16:14:33:00,1,401694,2,0,1,,0,0,0,0,,1,0,1,0,4,3,1,1,1,1,5,5,5,2,4,,6,6,6,3,6,6,5,3,6,5,6,6,3,5,5,5,7,5,4,6,6,5,6,3,2,6,5,1,5,5,5,2,5,5,6,3,6,6,5,6,,,,0,0,0,0,0,0,0,0,0,0,0,4,1,2,2,2,1,2,3,2,1,3,4,4,5,5,5,4,4,2,2,3,3,5,4,1,1,4,2,1,16,2,51,9,-1,5,3,5,5,4,5,63,5,6,27,82,29,-3.72685,0.696275,-1.57671,-0.0586747,0.232791593,-0.527154979,-0.019617216,0.07783121,0,0,0,0,1
R_0VV5Rcjwuuds1jD,Default Response Set,Anonymous,,,79.254.43.114,0,06MAY16:15:23:00,06MAY16:15:28:00,1,401702,2,0,1,,0,0,0,0,,,0,0,1,4,3,3,5,3,5,5,5,5,5,4,,1,7,1,7,1,1,1,1,1,1,7,1,7,7,7,7,7,7,1,1,7,7,7,7,1,5,7,1,7,1,7,2,1,5,3,7,1,7,7,1,,,,0,0,0,0,0,0,0,0,0,0,0,7,1,2,2,2,1,1,2,2,2,1,3,7,7,7,7,7,7,1,1,1,3,1,1,1,1,6,1,0,19,5,50.00100708,8.268798828,-1,1,7,7,1,7,1,65,1,7,29,57,11,-5.72127,-1.63191,-0.899255,1.45646,-0.545610469,-0.300655638,0.486950765,-0.182418628,0,0,0,0,1
R_6Pa1AK7wPJum5p3,Default Response Set,Anonymous,,,62.226.223.11,0,06MAY16:15:55:00,06MAY16:16:08:00,1,401704,2,0,1,,0,0,0,0,,,0,0,1,8,1,1,3,1,2,5,5,5,1,4,,6,6,3,2,6,6,1,2,4,7,6,6,2,6,6,7,7,4,2,5,6,6,7,1,4,6,6,2,7,3,7,2,7,5,6,3,4,5,5,1,,,,0,0,0,0,0,0,0,0,0,0,0,4,1,2,3,3,3,3,1,2,3,2,5,0,0,0,0,0,0,3,2,2,2,1,2,1,5,6,3,1,56,5,51.48339844,6.879806519,-1,6,7,6,6,6,7,84,5,4,23,80,27,-6.24073,0.323705,-3.39055,-0.909719,0.108227069,-1.133591666,-0.304154157,0.036184484,0,0,0,0,1
R_6my3mLbZfIMMxjn,Default Response Set,Anonymous,,,212.95.7.60,0,06MAY16:16:15:00,06MAY16:16:26:00,1,800346,2,0,1,,0,1,0,0,,,0,0,0,3,1,1,3,3,2,5,5,5,2,2,,6,7,1,6,5,3,1,6,6,7,4,4,4,7,6,6,7,4,2,6,5,6,7,5,4,6,5,2,6,6,7,2,6,6,4,2,3,5,5,1,,,,0,0,0,0,0,0,0,0,0,0,0,4,1,2,2,2,1,2,1,2,1,1,3,2,2,3,4,4,4,1,1,2,1,1,1,2,2,2,1,0,8,3,48.19999695,16.36669922,-1,2,7,2,4,6,3,69,6,4,24,71,28,-5.00802,2.00391,-1.6395,0.650205,0.66998442,-0.548148099,0.217388615,0.224001638,0,0,0,0,1
R_bwTHevDbPruLKD3,Default Response Set,Anonymous,,,85.199.39.3,0,07MAY16:02:49:00,07MAY16:02:56:00,1,800359,2,0,1,,0,0,0,0,,,0,0,1,5,2,2,3,3,4,5,5,5,3,2,,5,5,4,4,3,4,3,4,6,5,4,3,4,5,4,4,7,4,4,3,4,4,5,4,2,4,7,4,6,2,2,2,4,5,7,3,4,5,5,1,,,,0,0,0,0,0,0,0,0,0,0,0,3,1,2,1,3,2,3,3,3,3,1,4,6,4,5,5,5,5,3,3,3,3,3,3,1,1,4,4,1,24,1,47.58329773,12.68330383,-1,4,5,4,4,4,4,55,5,6,25,74,16,-1.89181,-2.14418,-2.04555,-0.585932,-0.716882092,-0.683906278,-0.195899672,-0.239681339,0,0,0,0,1
R_9AHxVRJ5q1sEGPj,Default Response Set,Anonymous,,,91.56.241.192,0,07MAY16:03:04:00,07MAY16:03:11:00,1,401720,2,0,1,,0,0,0,0,,,0,0,1,4,3,1,4,1,4,5,5,5,5,4,,7,7,7,5,2,7,1,3,7,5,6,2,2,6,6,7,7,5,3,2,6,5,5,7,6,7,6,3,7,1,7,2,7,6,6,2,5,6,5,1,,,,0,0,0,0,0,0,0,0,0,0,0,4,1,2,2,2,2,1,1,3,1,1,4,7,7,7,7,7,7,1,2,2,2,3,2,1,1,4,1,0,14,2,52.14219666,8.548904419,-1,3,7,5,6,5,1,72,6,2,24,92,12,-5.52346,0.997637,-0.94445,0.0524568,0.333548536,-0.31576607,0.017538332,0.111518143,0,0,0,0,1
R_2hNMB7DFjqI8ET3,Default Response Set,Anonymous,,,91.114.247.15,0,07MAY16:07:41:00,07MAY16:07:52:00,1,800367,2,0,1,,1,0,0,0,,,0,0,0,3,3,2,2,2,2,5,5,5,2,2,,6,6,6,1,2,5,1,2,7,6,6,6,2,7,7,7,7,2,2,6,6,6,5,2,6,6,6,2,6,2,6,2,6,6,4,6,5,5,2,1,,,,0,0,0,0,0,0,0,0,0,0,0,4,1,2,2,2,1,1,1,2,1,1,5,0,0,0,0,0,0,4,4,4,4,4,4,2,1,3,2,1,6,2,47.1157074,15.59010315,-1,7,7,6,6,6,6,83,2,2,13,84,21,-5.35607,0.366343,-1.93068,0.96105,0.122482598,-0.645500806,0.32131609,0.040950658,0,0,0,0,1
R_4UBKS5obtUdxPBH,Default Response Set,Anonymous,,,212.186.59.17,0,07MAY16:12:23:00,07MAY16:12:39:00,1,800377,2,0,1,,0,0,0,0,,,0,0,1,3,3,2,3,2,5,5,5,5,3,2,,7,7,6,4,7,7,3,4,5,5,6,5,2,6,5,6,7,6,3,6,7,6,5,2,2,5,7,1,6,6,6,2,7,6,7,2,5,6,6,1,,,,0,0,0,0,0,0,0,0,0,0,0,3,1,2,3,2,1,1,1,2,1,1,3,7,7,7,7,7,7,3,2,2,2,2,3,1,4,5,4,2,8,3,47.26669312,11.3999939,-1,4,5,4,6,5,6,69,6,6,30,91,29,-5.05183,0.410706,-3.2154,0.479854,0.13731486,-1.075032264,0.160433704,0.045909655,0,0,0,0,1
R_9mcBmc9oc1wHebb,Default Response Set,Anonymous,,,178.8.99.175,0,07MAY16:17:20:00,07MAY16:17:30:00,1,401734,2,0,1,,0,0,0,0,,,0,0,1,5,3,2,2,2,1,5,5,5,3,4,,7,7,3,5,6,5,2,3,2,4,6,4,5,4,4,6,5,5,3,4,7,7,6,5,4,4,7,2,5,2,4,2,5,5,7,3,3,4,5,1,,,,0,0,0,0,0,0,0,0,0,0,0,4,1,2,3,2,1,1,1,2,1,1,5,0,0,0,0,0,0,1,1,1,1,1,1,2,1,2,2,2,24,3,51.73240662,14.33470154,-1,3,6,5,3,5,3,56,5,4,23,78,22,-5.52395,0.225101,-2.99964,0.827298,0.075259948,-1.002895372,0.276597637,0.025162304,0,0,0,0,1
R_2hI8oBSEyHmcQDj,Default Response Set,Anonymous,,,87.174.127.13,0,07MAY16:17:38:00,07MAY16:17:49:00,1,401747,2,0,1,,0,0,0,0,,,0,0,1,5,1,1,3,1,3,5,5,5,2,4,,5,6,3,5,5,2,6,5,6,5,2,5,5,6,5,6,6,5,4,6,6,7,6,6,7,6,3,3,6,6,6,2,5,5,2,5,2,6,5,1,,,,0,0,0,0,0,0,0,0,0,0,0,6,1,3,3,3,1,1,3,2,3,1,3,7,6,7,7,6,7,3,2,2,3,3,2,1,1,5,3,2,29,2,48.34559631,10.58740234,-1,3,2,3,3,4,2,57,3,1,20,63,28,-5.03443,-3.02904,-2.72433,-0.225279,-1.012724926,-0.910848618,-0.075319461,-0.338593012,0,0,0,0,1
R_blWtdRkhI53fVFb,Default Response Set,Anonymous,,,95.222.25.59,0,07MAY16:17:46:00,07MAY16:18:06:00,1,401755,2,0,1,,0,0,0,0,,,0,0,1,6,2,1,3,1,3,5,5,5,2,4,,7,7,1,1,5,7,1,1,7,7,7,4,1,7,6,7,7,2,1,6,7,6,6,1,2,6,7,3,6,4,6,2,4,4,6,3,7,4,4,1,,,,0,0,0,0,0,0,0,0,0,0,0,5,1,2,1,3,2,1,3,1,1,1,4,4,4,4,4,4,4,3,3,3,3,4,5,1,5,3,2,1,40,2,51,9,-1,7,7,7,7,7,7,87,5,6,21,87,25,-1.15305,-0.730007,-2.14977,0.0632597,-0.244069502,-0.718751045,0.021150158,-0.08160185,0,0,0,0,1
R_7Og26neTf5EvsMZ,Default Response Set,Anonymous,,,80.135.209.18,0,07MAY16:18:10:00,07MAY16:18:16:00,1,401764,2,0,1,,0,0,0,0,,,0,0,1,6,3,1,1,1,4,5,5,5,3,4,,5,6,5,2,2,5,2,2,5,5,4,5,2,5,6,6,7,4,2,2,6,6,4,3,3,6,5,4,6,1,5,2,7,6,6,4,6,6,5,1,,,,0,0,0,0,0,0,0,0,0,0,0,3,1,2,2,2,1,1,2,1,2,2,3,4,4,4,4,4,4,3,3,4,3,3,3,1,1,6,1,0,35,2,51.2131958,6.929000854,-1,6,6,6,6,6,5,74,4,5,24,83,14,-4.34771,0.209964,0.10149,2.33607,0.070199065,0.033932022,0.781038322,0.023470256,0,0,0,0,1
R_20667GSxhj9M4gl,Default Response Set,Anonymous,,,77.3.144.93,0,07MAY16:18:23:00,07MAY16:18:35:00,1,401767,2,0,1,,0,1,0,0,,,0,0,0,7,1,1,1,2,1,5,5,5,1,4,,7,7,1,3,7,6,1,4,6,7,5,7,4,6,7,7,7,5,2,7,7,7,7,3,6,6,7,1,5,6,5,2,7,7,5,5,4,5,5,1,,,,0,0,0,0,0,0,0,0,0,0,0,2,1,2,2,2,1,2,1,2,1,2,5,0,0,0,0,0,0,4,3,4,3,3,3,1,5,1,1,0,43,3,51.93119812,7.171401978,-1,5,7,4,4,6,5,74,3,2,20,84,34,-6.1879,3.62208,-1.4353,1.31384,1.211001077,-0.479876161,0.439267397,0.404884378,0,0,0,0,1
R_9mYZfQ2QSyis3Nb,Default Response Set,Anonymous,,,77.7.52.191,0,07MAY16:19:11:00,07MAY16:19:21:00,1,401784,2,0,1,,0,0,0,0,,,0,0,1,5,2,1,3,1,1,5,5,5,3,4,,7,7,4,2,7,6,2,2,5,3,6,7,2,6,6,6,7,2,2,7,7,6,7,1,4,3,6,1,5,7,3,2,6,7,6,4,6,3,4,4,,,,0,0,0,0,0,0,0,0,0,0,0,6,1,3,3,3,1,1,3,2,3,1,5,0,0,0,0,0,0,2,1,3,3,4,2,2,1,3,4,4,22,3,52.51669312,13.3999939,-1,6,6,6,6,6,7,69,4,4,17,87,35,-3.89855,-2.89623,-2.75962,-0.00133667,-0.96832142,-0.922647427,-0.0004469,-0.323747207,0,0,0,0,1
R_cu9yt9H7HGkVEyx,Default Response Set,Anonymous,,,94.114.151.23,0,07MAY16:19:37:00,07MAY16:19:51:00,1,401787,2,0,1,,1,0,0,0,,,0,0,0,6,0,1,1,1,3,5,5,5,3,4,,5,2,4,4,6,4,3,4,6,4,6,5,4,1,5,5,6,5,4,7,3,3,4,4,1,4,7,1,3,6,2,2,2,5,5,1,4,7,7,1,,,,0,0,0,0,0,0,0,0,0,0,0,4,1,2,2,2,1,2,1,2,1,2,5,0,0,0,0,0,0,1,1,2,1,4,2,2,2,4,5,3,32,2,51,9,-1,4,5,4,4,4,4,49,7,7,33,63,28,-4.93917,3.5134,-1.29301,1.1014,1.17466516,-0.432303125,0.36824051,0.392735879,0,0,0,0,1
