V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,gid,Q1_1,Q1_2,Q2_1,Q2_2_1,Q2_2_2,Q2_2_3,Q2_2_4,Q2_2_5,Q2_2_6,Q2_2_7,Q2_2_8,Q2_2_9,Q2_2_10,Q2_3,Q2_4_orange,Q2_4_banana,Q2_4_strawberry,Q2_4_apple,Q2_4_5,Q2_4_loquat,Q2_4_rambutan,Q2_4_mangosteen,Q2_4_peach,Q2_5,Q2_5_TEXT,NES_11,NES_5,NES_14,CD_4R,CON_3,NES_10,CD_7R,CD_12R,NES_1,CD_5,NES_8,CON_2,CD_1R,CD_11,CD_9,CD_3,NES_7,TECH_2,CD_13R,CON_5,NES_13,NES_3,CON_1,CD_2R,TECH_5_N_,CD_8,NES_12,NES_6,CD_6,CON_4,CD_10,Q3_5_Validation,NES_15,NES_9,NES_2,TECH_3_N_,NES_4,TECH_1,TECH_4,Q3_7,Q3_7_TEXT,Q4_1,Q4_2,Q5_1,Q5_2,Q6_1,Q6_2,Q7_1_1,Q7_1_2,Q7_1_3,Q7_1_4,Q7_1_5,Q7_2,Q7_3,Q8_1,Q8_2,Q9_1,Q9_2,Q9_3,Q9_4,Q9_5,Q9_6,Q9_7,Q9_8,Q9_9,Q10_1,Q10_2_1,Q10_2_2,Q10_2_3,Q10_2_4,Q10_2_5,Q10_2_6,Q10_3_1,Q10_3_2,Q10_3_3,Q10_3_4,Q10_3_5,Q10_3_6,Q11_1,Q11_2,Q11_3,Q11_4,Q11_5,Q11_6,Q11_7,LocationLatitude,LocationLongitude,LocationAccuracy,CD_4,CD_7,CD_12,CD_1,CD_13,CD_2,total_CD,TECH_3,TECH_5,total_tech,total_NES,total_con,Monsanto,Family,Public,Seeds,WTP_Mon,WTP_Fam,WTP_pub,WTP_seed,Mon_T,Emo_T,Sim_T,Ben_T,Control
R_eg1G21CBV05jjQp,Default Response Set,Anonymous,,,89.12.171.90,0,05MAY16:23:15:00,05MAY16:23:23:00,1,401459,2,0,1,,0,0,0,0,,,0,0,1,6,3,1,2,1,3,5,5,5,3,4,,6,7,4,3,4,6,1,2,6,7,6,4,3,6,6,7,6,4,2,3,6,6,4,2,4,7,6,5,7,1,6,2,6,5,5,4,5,4,5,1,,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,2,1,2,1,1,1,5,0,0,0,0,0,0,2,2,2,2,3,3,1,1,3,3,1,35,5,50.14250183,8.692993164,-1,5,7,6,5,6,6,81,4,4,21,85,16,-1.76557,0.0703495,-1.06436,1.41192,-0.617906864,0.024620626,-0.372500297,0.494137904,1,0,0,0,0
R_5AcsFx6rwcd3cLH,Default Response Set,Anonymous,,,77.180.4.143,0,06MAY16:02:20:00,06MAY16:02:31:00,1,401475,2,0,1,,0,0,0,0,,,0,0,1,4,2,1,1,1,3,5,5,5,2,4,,5,5,6,2,4,6,3,3,5,5,5,4,3,4,5,5,5,5,3,4,5,5,5,5,3,5,5,5,5,3,5,2,5,3,4,3,3,5,5,1,,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,1,2,2,1,1,5,0,0,0,0,0,0,2,2,2,2,3,2,1,1,3,3,2,20,2,52.51669312,13.3999939,-1,6,5,5,5,5,3,63,5,5,25,72,20,-6.18845,-0.824319,-2.1312,1.70874,-2.165808059,-0.288491744,-0.745868535,0.598017737,1,0,0,0,0
R_3yM9XxaU8V83ImF,Default Response Set,Anonymous,,,109.73.150.23,0,06MAY16:02:51:00,06MAY16:02:59:00,1,800319,2,0,1,1,0,0,0,0,,,0,0,0,5,4,3,4,3,5,5,5,5,4,2,,5,7,1,4,1,5,2,2,7,5,3,1,5,4,5,6,7,6,2,2,6,6,6,3,1,7,5,1,7,1,7,2,5,7,5,1,2,7,6,1,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,2,1,2,1,1,1,5,0,0,0,0,0,0,4,2,4,2,2,2,2,6,3,2,1,22,5,47.12939453,15.44700623,-1,4,6,6,3,6,5,71,7,7,33,72,11,-1.57722,-1.10208,-1.12507,0.539304,-0.551988913,-0.385701387,-0.393747331,0.188743377,1,0,0,0,0
R_a5ZkXqj72MDyzeB,Default Response Set,Anonymous,,,91.32.69.89,0,06MAY16:02:52:00,06MAY16:03:02:00,1,401485,2,0,1,,0,0,0,0,,,0,0,1,6,1,1,1,1,1,5,5,5,1,4,,6,6,4,3,7,6,1,2,4,5,7,4,1,7,7,5,7,4,2,7,7,7,5,4,4,6,7,2,6,4,5,2,6,7,7,3,5,4,5,1,,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,1,1,2,1,1,1,7,7,7,7,7,7,2,3,4,3,4,3,2,1,3,1,0,35,4,50.66670227,12.3500061,-1,5,7,6,7,6,4,76,5,4,22,88,27,-6.69429,0.258811,-2.90256,0.979239,-2.342839844,0.0905776,-1.015825908,0.342710003,1,0,0,0,0
R_dnyso8ecnNLIgBf,Default Response Set,Anonymous,,,81.217.221.25,0,06MAY16:03:14:00,06MAY16:03:21:00,1,800320,2,0,1,,0,0,0,0,,,0,0,1,4,1,1,1,1,1,5,5,5,3,2,,6,6,3,5,7,6,3,5,6,5,6,6,3,5,5,5,7,5,3,6,6,6,7,5,4,5,6,3,5,4,5,2,5,4,4,4,5,5,5,1,,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,1,1,2,1,1,5,0,0,0,0,0,0,5,3,4,4,3,2,2,2,3,2,1,11,3,48.06829834,16.35609436,-1,3,5,3,5,5,3,59,4,4,23,79,30,-5.84089,0.260446,-2.20118,0.947422,-2.044170452,0.091149811,-0.770359845,0.331574821,1,0,0,0,0
R_8oBgotNbHJgWJsF,Default Response Set,Anonymous,,,134.100.153.1,0,06MAY16:03:41:00,06MAY16:03:51:00,1,401513,2,0,1,,0,0,0,0,,,0,0,1,4,1,2,3,2,1,5,5,5,3,4,,5,7,6,2,6,5,1,2,4,6,6,6,5,5,7,7,7,6,4,5,4,3,5,4,2,6,5,2,6,5,6,2,2,6,7,2,4,7,5,1,,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,1,1,3,2,3,1,5,0,0,0,0,0,0,4,2,3,2,4,4,1,1,4,2,1,11,2,53.55000305,10,-1,6,7,6,3,4,4,73,6,6,30,73,27,-4.85201,-3.95146,-3.44428,-0.0582509,-1.698086332,-1.382915579,-1.205414826,-0.020386408,1,0,0,0,0
R_9QxXSYGy0nDjlFX,Default Response Set,Anonymous,,,78.43.42.71,0,06MAY16:04:38:00,06MAY16:04:43:00,1,401522,2,0,1,,0,0,0,0,,,0,0,1,5,2,2,3,1,4,5,5,5,3,4,,4,4,4,4,7,4,5,4,0,4,3,4,6,5,5,5,6,6,3,6,5,5,6,4,4,4,4,5,4,2,3,2,5,5,4,1,3,5,5,1,,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,1,2,1,1,1,5,0,0,0,0,0,0,1,1,1,1,1,2,1,5,3,1,0,30,2,48.41059875,8.007507324,-1,4,3,4,2,5,4,52,7,4,27,61,25,-2.05175,-1.19358,-2.49693,1.9656,-0.718062954,-0.417724177,-0.873865203,0.687912534,1,0,0,0,0
R_1FHeUCYbIUtscbH,Default Response Set,Anonymous,,,84.133.229.16,0,06MAY16:04:44:00,06MAY16:04:52:00,1,401528,2,0,1,,1,0,0,0,,,0,0,0,7,3,2,1,2,3,5,5,5,4,4,,5,6,6,4,2,6,1,2,5,6,6,3,5,5,6,4,6,4,2,2,6,6,6,4,4,6,6,3,6,2,6,2,5,6,6,4,4,5,4,1,,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,3,1,3,5,0,0,0,0,0,0,4,2,3,2,5,3,1,1,5,3,1,44,3,48.68330383,9.383300781,-1,4,7,6,3,6,4,69,4,4,21,82,15,-5.48805,0.965774,-0.0345859,0.111895,-1.920684973,0.337997578,-0.01210423,0.039160548,1,0,0,0,0
R_6mck6mRiF7eq6Rn,Default Response Set,Anonymous,,,93.220.131.55,0,06MAY16:04:50:00,06MAY16:04:59:00,1,401534,2,0,1,,0,0,0,0,,,0,0,1,5,3,1,2,3,2,5,5,5,3,4,,6,5,3,4,6,5,4,4,5,3,4,5,4,5,5,4,5,5,3,6,5,5,5,3,4,3,3,4,3,2,5,2,5,6,5,3,4,5,5,1,,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,1,1,3,2,3,1,5,0,0,0,0,0,0,3,2,2,2,2,4,2,1,5,4,3,24,4,51.06669617,14.43330383,-1,4,4,4,4,5,5,54,5,4,24,70,24,-5.02436,-3.52537,-4.31543,0.213184,-1.75840467,-1.233794368,-1.51029629,0.074609252,1,0,0,0,0
R_eh9xB8ztGnF0VN3,Default Response Set,Anonymous,,,37.24.46.104,0,06MAY16:04:50:00,06MAY16:05:05:00,1,401535,2,0,1,,0,0,0,0,,,0,0,1,4,2,2,3,2,2,5,5,5,3,4,,5,5,4,3,5,6,2,4,5,5,5,4,3,5,5,5,5,5,4,2,6,5,7,4,2,5,3,4,5,1,4,2,5,4,4,2,3,6,6,1,,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,1,3,5,5,5,5,5,5,3,3,3,3,3,5,1,4,4,1,0,19,5,51,9,-1,5,6,4,5,4,4,62,6,6,29,69,19,-5.19649,-3.62101,-4.00416,-1.36344,-1.818646013,-1.267266059,-1.401359306,-0.477171075,1,0,0,0,0
R_eR6YHtGiVcEvwfb,Default Response Set,Anonymous,,,194.153.217.2,0,06MAY16:05:40:00,06MAY16:05:47:00,1,800326,2,0,1,,0,0,0,0,,,1,0,0,4,1,1,1,1,2,5,5,5,3,2,,7,7,4,3,7,7,1,4,7,7,7,7,4,7,7,6,7,4,4,7,7,7,7,7,7,5,7,1,6,4,5,2,7,7,7,3,4,4,4,1,,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,1,2,1,2,4,7,7,7,7,7,7,4,4,4,4,4,4,1,1,3,2,1,12,3,48.19999695,16.36669922,-1,5,7,4,4,4,1,68,5,1,18,93,32,-3.20333,5.01559,1.2989,0.371707,-1.121088145,1.755335382,0.454583634,0.130088474,1,0,0,0,0
R_0O0mjDCh02h1rUN,Default Response Set,Anonymous,,,79.201.219.51,0,06MAY16:06:20:00,06MAY16:06:31:00,1,401572,2,0,1,,0,0,0,0,,,0,0,1,4,3,3,2,2,1,5,5,5,2,4,,7,7,2,4,5,7,1,4,6,6,7,5,6,4,6,5,6,6,4,5,6,6,4,1,0,2,7,2,6,3,6,2,7,6,7,2,2,7,4,1,,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,1,5,0,0,0,0,0,0,4,4,4,4,2,2,2,2,2,2,2,17,5,52.41670227,13.81669617,-1,4,7,4,2,4,7,63,6,8,31,85,22,-5.78276,-2.71426,-3.08649,-1.61561,-2.023826356,-0.949925455,-1.080196966,-0.565424486,1,0,0,0,0
R_ebUI1Y3O1fXfgDH,Default Response Set,Anonymous,,,2.161.217.114,0,06MAY16:07:02:00,06MAY16:07:12:00,1,401583,1,1,1,,0,0,0,0,,,0,0,1,4,3,1,2,1,3,5,5,5,4,4,,6,6,5,4,6,5,2,4,5,5,6,6,4,6,5,5,6,6,4,5,5,3,6,3,2,5,6,1,2,6,4,2,6,4,5,3,3,5,2,1,,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,1,1,3,2,3,1,5,0,0,0,0,0,0,4,3,3,3,3,3,1,1,3,1,0,12,4,51,9,-1,4,6,4,4,4,5,59,5,6,24,72,29,-6.7303,-6.83871,-4.87595,0.434983,-2.355442474,-2.393383357,-1.706464754,0.152233546,1,0,0,0,0
R_aV0E1maZxXKpLdr,Default Response Set,Anonymous,,,91.59.82.143,0,06MAY16:07:50:00,06MAY16:07:56:00,1,401601,2,0,1,,0,0,0,0,,,0,0,1,4,3,1,2,1,2,5,5,5,3,4,,6,7,4,2,7,6,1,1,5,7,6,5,1,7,7,7,7,1,3,7,7,7,5,2,7,6,7,5,7,4,7,2,6,7,6,5,6,2,4,1,,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,1,1,3,2,3,1,4,7,7,7,7,7,7,4,4,4,4,4,4,2,4,1,1,0,18,3,51.31950378,9.516296387,-1,6,7,7,7,5,6,86,3,1,11,92,28,-5.68366,-5.82215,-4.50787,0.435166,-1.989143749,-2.037611905,-1.577645642,0.152297591,1,0,0,0,0
R_bdZtSO0ltqPwKxf,Default Response Set,Anonymous,,,195.200.70.48,0,06MAY16:07:38:00,06MAY16:08:00:00,1,401591,2,0,1,,0,0,0,0,,,0,0,1,4,2,1,1,4,2,5,5,5,4,4,,1,4,4,4,6,4,3,4,4,4,4,1,4,5,6,5,3,4,3,5,5,5,4,3,4,4,5,3,5,2,5,2,4,4,4,4,4,4,5,1,,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,1,1,1,2,3,2,5,0,0,0,0,0,0,4,4,4,4,4,4,2,1,3,1,0,14,2,48.14920044,11.5328064,-1,4,5,4,4,5,5,61,4,4,21,58,18,-6.42986,-0.770404,-4.33895,0.232897,-2.25029573,-0.269622796,-1.518527722,0.081508326,1,0,0,0,0
R_9MFDFF3k3jIkr6l,Default Response Set,Anonymous,,,46.243.81.32,0,06MAY16:08:40:00,06MAY16:08:43:00,1,401610,2,0,1,,0,1,0,0,,,0,0,0,4,2,2,2,1,2,5,5,5,2,4,,5,5,3,5,5,3,4,4,5,5,4,4,4,5,4,5,4,4,3,4,4,4,5,5,4,4,3,3,5,3,4,2,5,5,3,5,4,5,4,1,,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,1,2,1,1,1,3,3,3,3,2,2,2,3,1,3,2,2,2,2,1,2,6,1,17,2,49.59559631,8.73109436,-1,3,4,4,4,5,3,55,3,4,20,60,21,-1.13878,-1.78894,-3.03627,1.83678,-0.3985455,-0.6260858,-1.062621179,0.642828645,1,0,0,0,0
R_3lpevQMpIzmBOGF,Default Response Set,Anonymous,,,88.77.177.252,0,06MAY16:08:46:00,06MAY16:08:54:00,1,401614,2,0,1,,1,0,0,0,,,0,0,0,7,1,1,3,1,5,5,5,5,3,4,,7,6,6,3,6,6,2,3,4,6,4,7,2,5,6,6,7,3,2,6,7,6,7,2,4,6,7,2,6,5,6,2,6,7,4,5,6,4,4,1,,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,2,1,3,2,3,1,3,7,7,7,7,7,7,3,2,2,2,2,2,1,1,2,1,0,48,5,50.86010742,6.974105835,-1,5,6,5,6,6,6,75,3,4,18,85,31,-4.24171,-3.01622,-0.75648,-0.382137,-1.48449607,-1.055604163,-0.264749732,-0.133738722,1,0,0,0,0
R_d10XxMkbGrXvdEV,Default Response Set,Anonymous,,,87.156.110.56,0,06MAY16:09:00:00,06MAY16:09:10:00,1,401625,2,0,1,,0,0,0,0,,,0,0,1,4,3,3,1,2,3,5,5,5,3,4,,5,5,5,4,6,5,2,2,5,5,6,4,5,5,6,5,6,6,3,6,7,5,6,3,3,5,6,3,3,5,5,2,4,5,5,3,4,6,6,1,,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,1,1,2,1,1,4,7,6,7,7,7,7,2,2,3,3,5,4,2,4,1,3,1,12,2,52.25,9.966705322,-1,4,6,6,3,5,5,63,5,5,28,76,27,-6.59651,0.0860764,-3.00519,1.20287,-2.308619205,0.030124661,-1.05174393,0.420975453,1,0,0,0,0
R_cw27u7cT7nSXmxT,Default Response Set,Anonymous,,,79.216.214.77,0,06MAY16:09:43:00,06MAY16:09:50:00,1,401634,2,0,1,,0,0,0,0,,,0,0,1,2,2,1,3,1,2,5,5,0,4,4,,6,7,4,5,7,4,1,2,1,1,7,7,2,6,6,6,7,3,2,7,5,7,7,2,5,5,3,1,6,1,7,2,7,6,6,5,2,5,4,1,,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,1,1,3,3,3,1,3,7,7,7,7,7,7,4,4,4,4,4,4,2,1,2,1,0,9,3,51.12770081,9.541000366,-1,3,7,6,6,6,6,71,3,3,18,73,29,-6.07071,-4.31276,-3.73853,-0.144802,-2.124601902,-1.509361854,-1.308395221,-0.050677203,1,0,0,0,0
R_6ExecAowdo0ADUF,Default Response Set,Anonymous,,,84.175.24.129,0,06MAY16:09:51:00,06MAY16:09:58:00,1,401639,2,0,1,,0,0,0,0,,,0,0,1,5,3,3,4,2,5,5,5,5,4,4,,6,6,3,3,6,6,2,3,6,6,6,4,4,5,5,6,7,4,2,5,5,6,5,3,4,5,5,3,6,3,6,2,6,5,5,4,5,5,5,1,,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,3,1,3,2,1,1,3,6,6,6,6,6,6,4,3,4,4,3,5,1,1,2,1,0,25,5,51.43249512,12.0881958,-1,5,6,5,4,6,5,70,4,4,22,80,23,-7.0698,-2.06674,-4.03114,0.252955,-2.474259276,-0.723309092,-1.410801655,0.088528142,1,0,0,0,0
R_9BUJEQsQqKB9Cxn,Default Response Set,Anonymous,,,91.6.201.125,0,06MAY16:10:07:00,06MAY16:10:26:00,1,401644,2,0,1,,0,1,0,0,,,0,0,0,3,3,3,1,2,1,5,5,5,3,4,,6,7,6,3,7,4,2,3,5,5,6,6,4,4,5,6,7,5,3,6,6,5,6,4,2,5,6,2,5,6,4,2,6,7,5,2,4,0,4,1,,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,1,1,3,1,3,1,5,0,0,0,0,0,0,4,3,3,2,4,4,2,4,1,1,0,7,2,53.31140137,7.42300415,-1,5,6,5,4,5,4,63,6,6,21,82,31,-3.05403,-4.53263,-2.61906,0.0731269,-1.06883675,-1.586311045,-0.916607754,0.025592649,1,0,0,0,0
R_cAPho0gegsjrLoh,Default Response Set,Anonymous,,,82.113.99.133,0,06MAY16:10:41:00,06MAY16:10:51:00,1,401650,2,0,1,,0,0,0,0,,,0,0,1,3,1,1,1,1,1,5,5,5,1,4,,6,6,2,3,7,5,1,2,4,7,6,4,2,7,7,7,5,6,2,7,6,7,7,2,3,7,2,1,7,4,7,2,6,5,4,2,3,7,7,1,,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,1,3,3,2,3,1,5,0,0,0,0,0,0,1,2,2,2,3,3,1,1,6,2,1,5,2,51,9,-1,5,7,6,6,6,6,85,6,5,31,68,29,-4.86254,-4.51794,-3.72342,-0.328915,-1.701771578,-1.581169899,-1.303107086,-0.115112307,1,0,0,0,0
R_9AHgxmsCB97Ua21,Default Response Set,Anonymous,,,80.79.228.241,0,06MAY16:11:36:00,06MAY16:11:48:00,1,401665,0,0,1,,0,0,0,0,,,0,0,1,4,3,2,2,2,4,5,5,5,3,4,,6,6,2,6,6,3,0,0,0,0,8,0,5,5,5,5,6,5,5,6,5,5,5,5,5,5,3,3,5,3,5,2,5,5,3,3,3,5,5,1,,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,1,1,2,1,1,5,0,0,0,0,0,0,5,4,4,3,3,3,1,6,2,2,1,12,1,52.5,9.466705322,-1,2,8,8,3,3,3,57,5,3,23,63,20,-5.69874,0.164685,-3.01806,0.888196,-1.994421385,0.057635773,-1.056248119,0.310847152,1,0,0,0,0
R_ePPL6j6TSxZNxfD,Default Response Set,Anonymous,,,79.218.117.17,0,06MAY16:11:53:00,06MAY16:12:02:00,1,401674,2,0,1,,0,0,0,0,,,0,0,1,8,4,3,3,1,3,5,5,5,4,4,,5,5,4,5,1,3,3,3,4,6,5,5,3,6,5,6,7,3,3,1,5,6,4,5,4,5,4,5,6,1,5,2,3,5,3,4,3,4,5,1,,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,1,1,3,3,3,1,5,0,0,0,0,0,0,3,3,4,3,4,4,2,5,1,1,0,52,2,52.40080261,9.721694946,-1,3,5,5,5,5,3,65,4,4,20,67,12,-6.11346,-4.5076,-4.78897,-0.111573,-2.13956337,-1.577551149,-1.676023854,-0.039047856,1,0,0,0,0
R_a4TxoaPrvvNDAUt,Default Response Set,Anonymous,,,79.218.253.60,0,06MAY16:12:00:00,06MAY16:12:04:00,1,401676,2,0,1,,0,0,0,0,,,0,0,1,4,3,1,3,2,3,5,5,5,2,4,,7,7,1,7,7,1,7,7,7,7,1,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1,1,7,4,7,2,7,7,1,4,1,7,7,1,,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,2,1,1,1,3,5,0,0,0,0,0,0,1,1,1,1,1,1,2,3,3,4,3,14,3,51.90739441,8.376693726,-1,1,1,1,1,1,1,55,4,1,26,63,32,-1.22552,2.22253,-4.03195,0.403679,-0.428902406,0.77783183,-1.411085135,0.141277902,1,0,0,0,0
R_6FfavOqgsYHUenX,Default Response Set,Anonymous,,,88.73.175.150,0,06MAY16:12:37:00,06MAY16:12:48:00,1,401682,2,0,1,,0,0,0,0,,,1,0,0,4,4,4,4,3,4,5,5,5,4,4,,6,6,4,4,4,6,3,3,5,5,6,3,4,4,5,5,6,4,3,4,6,5,5,6,4,5,5,3,5,3,5,2,5,5,5,4,4,5,5,1,,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,1,1,2,3,1,1,5,0,0,0,0,0,0,3,3,3,3,3,3,2,1,3,1,0,13,2,51.5,12,-1,4,5,5,4,5,2,59,4,4,22,77,19,-6.56996,-1.60716,-1.39857,0.41656,-2.299327346,-0.56246719,-0.489465727,0.145785941,1,0,0,0,0
R_0iEEo4UYlsjt7q5,Default Response Set,Anonymous,,,176.2.22.57,0,06MAY16:13:44:00,06MAY16:13:54:00,1,401688,0,0,1,,0,1,0,0,,,0,0,0,4,3,1,1,1,3,5,5,5,2,4,,5,6,4,2,5,6,2,4,4,2,6,5,4,5,4,3,6,4,3,6,4,6,6,4,4,4,4,3,5,1,4,2,5,4,4,4,4,4,4,6,,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,1,3,3,2,3,1,5,0,0,0,0,0,0,4,4,4,4,4,4,2,1,3,3,1,16,2,51,9,-1,6,6,4,4,5,4,56,4,4,20,71,23,-6.45066,-4.23148,-3.43476,-0.364206,-2.257575227,-1.480915817,-1.202083056,-0.127463305,1,0,0,0,0
R_54nbtfOVxhNQYHb,Default Response Set,Anonymous,,,91.7.211.85,0,06MAY16:15:15:00,06MAY16:15:23:00,1,401700,2,0,1,,0,0,0,0,,,0,0,1,3,2,1,1,1,4,5,5,5,1,4,,5,7,3,4,7,5,2,3,7,6,6,5,5,5,5,5,6,6,3,7,6,6,7,2,5,5,5,3,6,3,6,2,7,7,7,2,5,6,5,1,,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,3,2,3,1,2,2,5,0,0,0,0,0,0,2,3,4,3,4,4,1,4,2,2,1,9,2,51.41340637,6.696304321,-1,4,6,5,3,5,6,67,6,3,26,85,29,-2.36321,1.69267,-0.0283944,-0.0917447,-0.827066432,0.592393625,-0.009937354,-0.03210843,1,0,0,0,0
R_0NcHTcojAn0TCwR,Default Response Set,Anonymous,,,46.5.44.80,0,06MAY16:16:03:00,06MAY16:16:08:00,1,401705,2,0,1,,0,0,0,0,,,0,0,1,4,2,1,1,1,2,5,5,5,2,4,,4,3,4,4,3,4,5,5,4,5,3,4,5,6,3,5,4,5,1,4,3,4,3,4,4,4,4,4,3,4,4,2,5,5,3,6,3,5,6,1,,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1,2,1,2,2,5,0,0,0,0,0,0,5,2,2,3,6,4,1,1,4,4,3,18,2,48.32530212,9.122497559,-1,4,3,3,3,7,4,54,2,4,22,57,18,-0.844179,-1.97104,1.23834,0.517445,-0.295442264,-0.689816403,0.433389096,0.181093255,1,0,0,0,0
R_3PBdjv68e4MLiHX,Default Response Set,Anonymous,,,62.46.193.139,0,06MAY16:17:58:00,06MAY16:18:05:00,1,800350,2,0,1,,0,0,0,0,,,0,0,1,5,3,1,1,2,2,5,5,5,3,2,,7,7,1,5,7,3,1,3,7,7,4,4,5,7,7,7,6,5,4,6,7,7,5,4,4,5,3,1,7,4,7,2,7,7,3,5,4,6,6,1,,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,1,2,1,2,2,7,7,7,7,7,7,0,0,0,0,0,0,1,1,4,2,1,22,2,48.19999695,16.36669922,-1,3,7,5,3,4,4,73,3,4,24,74,26,-5.81374,2.96025,-1.33415,1.08206,-2.034668608,1.036016015,-0.466920283,0.37869487,1,0,0,0,0
R_8BvwNOpMIhAon77,Default Response Set,Anonymous,,,77.119.130.29,0,07MAY16:01:37:00,07MAY16:01:44:00,1,800357,2,0,1,,0,0,0,0,,,0,0,1,6,0,1,1,2,5,5,5,3,4,2,,7,7,6,2,6,7,2,1,7,7,7,2,3,7,7,7,7,4,1,6,6,7,6,7,2,6,7,6,7,4,6,2,7,7,7,5,5,5,6,1,,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,3,3,3,1,3,3,5,0,0,0,0,0,0,3,3,3,4,4,4,2,6,1,2,1,34,3,48.19999695,16.36669922,-1,6,6,7,5,7,1,79,3,6,24,100,24,-1.47609,-2.0419,-2.05598,-0.408615,-0.516595855,-0.714615692,-0.719543352,-0.143005383,1,0,0,0,0
R_etUl75YXb12egCN,Default Response Set,Anonymous,,,188.100.50.58,0,07MAY16:04:26:00,07MAY16:04:35:00,1,401723,2,0,1,,0,0,0,0,,,0,0,1,4,2,4,4,2,4,5,5,5,4,4,,5,6,3,4,6,5,1,4,5,6,7,6,4,6,6,7,7,5,2,6,6,6,5,6,4,6,2,4,6,4,6,2,5,6,6,3,3,5,5,1,,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,2,1,2,1,1,1,5,0,0,0,0,0,0,4,4,4,4,4,4,1,6,1,1,0,20,2,50.87719727,6.887207031,-1,4,7,4,4,6,2,70,5,4,24,76,27,-2.88645,0.0133536,-1.32606,1.55287,-1.010187797,0.004673438,-0.464088978,0.543467001,1,0,0,0,0
R_0wa4FoV13OGStRX,Default Response Set,Anonymous,,,91.1.215.91,0,06MAY16:09:40:00,07MAY16:04:50:00,1,401631,2,0,1,,0,0,0,0,,,0,0,1,3,1,1,1,1,1,5,5,5,3,4,,5,6,5,4,7,5,2,3,3,7,6,5,4,5,5,6,7,4,3,7,6,5,7,7,4,5,5,3,6,6,5,2,5,5,5,5,4,5,3,1,,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,2,3,1,5,0,0,0,0,0,0,5,4,5,5,4,4,2,4,1,3,2,9,4,50.94999695,10.6000061,-1,4,6,5,4,5,1,64,3,4,19,75,32,-6.4947,-4.36992,-4.61024,-1.12469,-2.272988164,-1.529366474,-1.61347267,-0.393614341,1,0,0,0,0
R_bCUCwUR9eEVrfqR,Default Response Set,Anonymous,,,212.186.45.87,0,07MAY16:09:24:00,07MAY16:09:33:00,1,800370,2,0,1,,0,1,0,0,,1,0,0,0,4,1,1,3,1,3,5,5,5,3,2,,7,7,4,3,5,7,2,3,5,5,3,6,5,5,5,5,7,6,3,6,7,4,7,4,1,5,6,2,5,4,5,2,4,4,4,4,2,7,4,1,,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,1,2,2,2,2,2,7,7,7,7,7,7,4,2,3,3,1,1,1,1,4,2,1,16,6,47.26669312,11.3999939,-1,5,6,5,3,5,4,63,4,7,28,73,28,-5.27052,0.949861,1.13457,0.938813,-1.844554726,0.332428412,0.397072102,0.328561879,1,0,0,0,0
