V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,gid,Q1_1,Q1_2,Q2_1,Q2_2_1,Q2_2_2,Q2_2_3,Q2_2_4,Q2_2_5,Q2_2_6,Q2_2_7,Q2_2_8,Q2_2_9,Q2_2_10,Q2_3,Q2_4_orange,Q2_4_banana,Q2_4_strawberry,Q2_4_apple,Q2_4_5,Q2_4_loquat,Q2_4_rambutan,Q2_4_mangosteen,Q2_4_peach,Q2_5,Q2_5_TEXT,NES_11,NES_5,NES_14,CD_4R,CON_3,NES_10,CD_7R,CD_12R,NES_1,CD_5,NES_8,CON_2,CD_1R,CD_11,CD_9,CD_3,NES_7,TECH_2,CD_13R,CON_5,NES_13,NES_3,CON_1,CD_2R,TECH_5_N_,CD_8,NES_12,NES_6,CD_6,CON_4,CD_10,Q3_5_Validation,NES_15,NES_9,NES_2,TECH_3_N_,NES_4,TECH_1,TECH_4,Q3_7,Q3_7_TEXT,Q4_1,Q4_2,Q5_1,Q5_2,Q6_1,Q6_2,Q7_1_1,Q7_1_2,Q7_1_3,Q7_1_4,Q7_1_5,Q7_2,Q7_3,Q8_1,Q8_2,Q9_1,Q9_2,Q9_3,Q9_4,Q9_5,Q9_6,Q9_7,Q9_8,Q9_9,Q10_1,Q10_2_1,Q10_2_2,Q10_2_3,Q10_2_4,Q10_2_5,Q10_2_6,Q10_3_1,Q10_3_2,Q10_3_3,Q10_3_4,Q10_3_5,Q10_3_6,Q11_1,Q11_2,Q11_3,Q11_4,Q11_5,Q11_6,Q11_7,LocationLatitude,LocationLongitude,LocationAccuracy,CD_4,CD_7,CD_12,CD_1,CD_13,CD_2,total_CD,TECH_3,TECH_5,total_tech,total_NES,total_con,Monsanto,Family,Public,Seed,WTP_Mon,WTP_Fam,WTP_Pub,WTP_Seed,Mon_T,Emo_T,Sim_T,Ben_T,Control
R_0fAmQVujBwOq89n,Default Response Set,Anonymous,,,83.135.103.50,0,06MAY16:04:42:00,06MAY16:04:51:00,1,401526,2,0,1,,0,0,0,0,,,0,0,1,5,3,1,1,1,4,5,5,5,3,4,,5,5,4,4,6,6,3,4,4,4,6,5,4,5,5,6,7,5,3,6,6,6,4,5,4,5,7,2,5,5,5,2,5,6,5,4,4,4,5,1,,,,0,0,0,0,3,2,3,3,2,4,1,0,0,3,3,3,1,1,3,2,3,1,5,0,0,0,0,0,0,3,3,3,3,3,3,2,1,3,2,1,27,2,51.44180298,7.56829834,-1,4,5,4,4,5,3,60,4,4,22,78,26,-6.21647,-4.15522,-4.49892,0.305662,-2.270425344,-1.51760031,-1.643128976,0.111636146,0,0,0,1,0
R_9RXU2HJRURWXi6h,Default Response Set,Anonymous,,,77.22.26.182,0,06MAY16:04:51:00,06MAY16:04:57:00,1,401539,2,0,1,,0,0,0,0,,,0,0,1,4,0,2,1,2,1,5,5,5,2,4,,5,7,4,2,5,6,1,3,6,7,5,4,2,6,6,6,7,6,2,5,5,5,5,5,2,6,4,6,6,4,6,2,5,5,4,2,3,6,6,1,,,,0,0,0,0,1,1,2,2,2,4,1,0,0,2,1,2,1,1,2,1,1,1,5,0,0,0,0,0,0,2,2,2,2,2,2,2,2,5,3,2,19,2,52.2651062,8.009597778,-1,6,7,5,6,6,3,76,6,6,30,77,23,-2.61088,-0.727769,-2.82131,1.64195,-0.953564985,-0.265801199,-1.030419792,0.599685174,0,0,0,1,0
R_5hYs6K9skD23jBb,Default Response Set,Anonymous,,,91.65.10.101,0,06MAY16:04:53:00,06MAY16:05:00:00,1,401542,2,0,1,,0,0,0,0,,,0,0,1,4,3,1,1,3,2,5,5,5,3,4,,6,6,4,3,5,7,2,4,4,5,5,4,2,6,5,6,7,4,2,5,5,5,4,3,4,6,7,4,5,4,5,2,6,6,5,3,4,5,4,1,,,,0,0,0,0,3,3,3,3,3,5,1,0,0,2,2,2,1,1,2,2,1,1,3,6,6,6,6,6,6,4,4,4,4,4,4,2,2,4,2,1,14,4,52.51669312,13.3999939,-1,5,6,4,6,6,5,70,5,4,22,81,22,-5.71189,-0.991399,-1.8912,1.36577,-2.086138889,-0.362086106,-0.69071811,0.498816663,0,0,0,1,0
R_6sTvEJnXaV2FVEF,Default Response Set,Anonymous,,,217.92.31.121,0,06MAY16:05:26:00,06MAY16:05:35:00,1,401550,2,0,1,,0,0,0,0,,,0,0,1,4,2,1,2,1,2,5,3,5,3,4,,6,6,6,5,6,6,3,3,6,6,6,6,5,5,5,6,5,5,5,6,6,6,6,6,4,5,6,2,6,1,6,2,6,6,6,3,3,5,5,1,,,,0,0,0,0,3,0,3,3,3,5,1,0,0,3,3,3,3,3,3,2,3,1,5,0,0,0,0,0,0,2,3,3,3,2,2,1,4,3,3,2,15,3,48.76669312,9.183303833,-1,3,5,5,3,3,2,60,5,4,24,82,25,-5.165,-4.20566,-3.24865,-1.44876,-1.886399661,-1.536022381,-1.186496081,-0.529126887,0,0,0,1,0
R_0Mmaizq0k7bLxaJ,Default Response Set,Anonymous,,,88.74.133.30,0,06MAY16:05:53:00,06MAY16:06:00:00,1,401556,2,0,1,,1,0,0,0,,,0,0,0,4,3,2,2,2,2,5,5,5,3,4,,5,5,3,4,6,3,3,5,5,5,4,5,4,6,5,5,5,5,4,5,5,4,5,3,3,5,5,3,5,3,5,2,5,5,4,3,3,5,5,1,,,,0,0,0,0,2,2,2,2,2,5,1,0,0,2,3,3,1,1,3,2,3,1,5,0,0,0,0,0,0,3,2,3,2,3,2,1,1,4,2,1,13,4,52.15609741,11.5789032,-1,4,5,3,4,4,5,61,5,5,25,64,24,-5.42815,-2.98265,-4.36388,0.178495,-1.982509259,-1.089345585,-1.593808665,0.06519127,0,0,0,1,0
R_1FSoj9Wup396qIB,Default Response Set,Anonymous,,,95.90.215.65,0,05MAY16:20:29:00,06MAY16:06:15:00,1,401446,2,0,1,,0,0,0,0,,,0,0,1,5,4,4,2,3,5,5,5,5,4,4,,1,7,4,4,2,4,4,4,1,4,7,4,4,4,1,4,7,4,1,5,4,4,4,4,4,1,7,1,4,4,4,2,4,7,1,4,4,4,1,1,,,,0,0,0,0,1,1,1,1,1,7,1,0,0,3,3,3,3,3,3,3,3,3,2,7,7,7,7,7,7,4,4,4,4,4,4,2,7,1,1,0,21,2,51.05000305,13.75,-1,4,4,4,4,7,4,49,4,4,17,63,19,-3.55673,-7.39324,-3.85352,-2.00819,-1.299015347,-2.700214023,-1.407411195,-0.733446067,0,0,0,1,0
R_bNp1P5ogwHE1u7P,Default Response Set,Anonymous,,,91.38.31.86,0,06MAY16:06:37:00,06MAY16:06:43:00,1,401579,1,1,1,,0,0,0,0,,,0,0,1,6,1,1,1,1,3,5,5,5,3,4,,7,7,1,4,7,7,1,4,7,7,7,4,1,7,7,1,7,7,1,7,7,7,7,7,3,7,7,4,7,4,7,2,7,4,4,1,1,4,7,1,,,,0,0,0,0,1,1,1,1,1,4,1,0,0,2,2,1,1,2,1,2,1,2,5,0,0,0,0,0,0,1,1,1,1,1,1,2,1,3,4,3,40,3,53.91969299,10.69369507,-1,4,7,4,7,7,1,73,7,5,30,84,29,-3.18461,1.62876,-2.00097,0.412171,-1.163106917,0.594867824,-0.730809125,0.150536154,0,0,0,1,0
R_0IfCezjbDTZbUYR,Default Response Set,Anonymous,,,84.63.101.177,0,06MAY16:07:36:00,06MAY16:07:46:00,1,401587,2,0,1,,1,0,0,0,,,0,0,0,2,2,1,1,1,4,5,5,5,2,4,,5,6,3,5,7,5,4,5,5,6,5,7,3,6,6,6,4,6,2,6,5,5,6,4,2,6,5,2,6,1,6,2,4,4,3,2,4,6,6,1,,,,0,0,0,0,3,1,3,2,2,5,1,0,0,2,1,3,1,1,3,2,1,1,5,0,0,0,0,0,0,3,2,2,2,2,1,1,4,1,5,2,4,4,50.77940369,7.186798096,-1,3,4,3,5,6,4,67,6,6,30,65,27,-3.93248,-2.32043,-4.33417,0.492152,-1.436249553,-0.847484679,-1.582957758,0.179747409,0,0,0,1,0
R_a9NOA8nAKUCJVBz,Default Response Set,Anonymous,,,193.158.165.1,0,06MAY16:07:43:00,06MAY16:07:50:00,1,401596,2,0,1,,0,0,0,0,,,0,0,1,6,3,1,3,2,3,5,5,5,3,4,,6,6,5,3,7,7,1,3,7,7,7,5,2,6,6,7,7,4,4,6,4,4,6,4,4,5,6,3,6,5,6,2,5,4,4,4,4,4,4,1,,,,0,0,0,0,2,2,2,2,2,6,1,0,0,3,3,3,1,1,3,2,1,1,4,6,6,6,6,6,6,4,4,4,4,4,4,2,3,3,3,1,39,2,50.89239502,6.274597168,-1,5,7,5,6,4,4,74,4,4,20,79,29,-6.14765,-2.81524,-4.34634,-0.0253145,-2.245290392,-1.028202862,-1.587402576,-0.00924555,0,0,0,1,0
R_1ZJNF1Xl5PuxGrb,Default Response Set,Anonymous,,,178.203.235.1,0,06MAY16:07:51:00,06MAY16:07:59:00,1,401602,2,0,1,,0,0,0,0,,,0,0,1,3,2,2,3,2,3,5,5,5,3,4,,6,6,3,5,7,3,1,3,7,6,3,4,3,6,7,6,6,5,4,7,5,5,7,5,1,6,5,3,6,4,6,2,5,5,5,6,4,6,7,1,,,,0,0,0,0,1,2,4,3,4,2,1,0,0,2,2,2,2,1,2,2,1,1,3,7,7,7,7,7,7,4,3,3,2,2,2,2,4,1,2,1,10,3,51,9,-1,3,7,5,5,4,3,70,2,7,27,71,29,-5.40164,-0.404935,-0.340726,0.993584,-1.972827079,-0.147893368,-0.12444248,0.362884128,0,0,0,1,0
R_79VfdHoCbuaCaAB,Default Response Set,Anonymous,,,46.5.16.66,0,06MAY16:08:46:00,06MAY16:08:58:00,1,401613,2,0,1,,0,0,0,0,,,0,0,1,7,2,1,1,1,2,5,5,5,3,4,,4,7,3,5,5,5,3,4,6,5,5,5,5,5,6,5,7,5,4,5,7,6,7,5,4,5,6,2,5,3,5,2,7,6,4,5,4,5,5,1,,,,0,0,0,0,2,1,1,1,1,3,1,0,0,2,1,2,1,1,1,2,1,1,5,0,0,0,0,0,0,3,2,3,3,2,2,2,2,2,1,0,44,2,48.76669312,9.183303833,-1,3,5,4,3,4,3,58,3,4,22,79,25,-4.65493,-0.172945,-4.55146,1.49315,-1.700108107,-0.063164257,-1.662318025,0.545339333,0,0,0,1,0
R_4SCoz41nsHnA8Zv,Default Response Set,Anonymous,,,95.90.246.16,0,06MAY16:08:59:00,06MAY16:09:05:00,1,401623,2,0,1,,0,0,0,0,,,0,0,1,3,3,2,1,2,5,5,5,5,3,4,,4,6,3,4,6,3,4,4,4,4,4,3,4,4,4,4,4,4,4,6,4,5,7,4,4,6,2,2,4,3,6,2,4,4,3,4,4,4,4,1,,,,0,0,0,0,3,3,3,3,3,2,1,0,0,2,1,2,2,2,2,1,2,2,5,0,0,0,0,0,0,4,4,4,4,4,4,2,2,3,2,1,8,3,52.51669312,13.3999939,-1,4,4,4,4,4,4,56,4,4,20,56,25,-2.37298,0.57775,0.408936,1.31275,-0.86667738,0.211010146,0.149354643,0.479452305,0,0,0,1,0
R_b7yuwi12yWKlvHn,Default Response Set,Anonymous,,,188.195.12.15,0,06MAY16:08:57:00,06MAY16:09:15:00,1,401621,2,0,1,,0,0,0,0,,,0,0,1,4,1,1,1,2,4,5,5,5,3,4,,4,5,3,5,6,4,3,3,3,5,4,5,5,4,4,5,5,6,5,6,7,4,4,3,2,7,5,2,5,3,5,2,5,6,4,3,5,5,5,1,,,,0,0,0,0,2,2,3,2,3,2,1,0,0,2,1,2,1,1,2,1,2,2,5,0,0,0,0,0,0,2,3,3,3,5,4,1,1,6,3,2,19,2,48.53590393,12.13250732,-1,3,5,5,3,3,5,59,5,6,27,66,24,-3.56155,-0.24195,-1.53313,2.96711,-1.300775743,-0.088366776,-0.559941125,1.083669951,0,0,0,1,0
R_0pJR0o200Fj0LYx,Default Response Set,Anonymous,,,188.194.158.2,0,06MAY16:09:40:00,06MAY16:09:50:00,1,401632,2,0,1,,0,0,0,0,,,0,0,1,6,1,1,1,1,2,5,5,5,3,4,,6,7,4,6,6,6,2,2,4,5,5,6,5,5,7,6,6,6,3,6,7,7,6,4,5,6,6,3,5,6,5,2,5,5,3,2,4,6,6,1,,,,0,0,0,0,3,2,3,3,2,4,1,0,0,2,1,2,1,1,2,1,2,2,5,0,0,0,0,0,0,2,2,2,2,2,2,2,3,4,5,2,36,3,48.56669617,12.81669617,-1,2,6,6,3,5,4,65,6,3,27,78,30,-3.57653,-0.883948,-2.93975,3.22053,-1.30624685,-0.322842054,-1.073677329,1.176225886,0,0,0,1,0
R_3seiPK1gio8sBA9,Default Response Set,Anonymous,,,84.139.83.65,0,06MAY16:09:47:00,06MAY16:09:54:00,1,401638,2,0,1,,0,0,0,0,,,0,0,1,4,1,2,2,3,4,5,5,5,2,4,,5,4,3,3,3,3,5,4,4,5,5,5,3,5,5,5,4,4,4,4,4,3,4,4,3,5,3,3,5,3,5,2,3,5,5,5,3,4,5,1,,,,0,0,0,0,3,3,3,3,3,4,1,0,0,3,3,3,1,1,3,2,3,1,5,0,0,0,0,0,0,3,3,4,3,4,3,1,4,4,3,1,11,4,50.23680115,11.71589661,-1,5,3,4,5,4,4,60,3,5,21,57,19,-5.39853,-4.63289,-4.09414,-0.0133233,-1.971691222,-1.692058495,-1.495292218,-0.004866035,0,0,0,1,0
R_eg6cRMS1DA85K6N,Default Response Set,Anonymous,,,193.81.50.242,0,06MAY16:10:36:00,06MAY16:10:46:00,1,800334,2,0,1,,0,0,0,0,,,0,0,1,4,2,2,3,2,5,5,5,5,3,2,,5,7,3,3,5,5,3,4,4,5,5,5,3,5,5,5,6,3,3,6,5,6,6,4,4,5,6,2,5,5,5,2,6,6,2,5,2,5,4,1,,,,0,0,0,0,3,3,3,3,3,3,1,0,0,2,1,2,1,1,1,1,1,2,5,0,0,0,0,0,0,4,4,4,4,4,4,2,6,2,4,3,19,2,47.12939453,15.44700623,-1,5,5,4,5,5,4,63,3,4,19,70,27,-2.93049,1.44976,-4.61213,1.60274,-1.070295323,0.529492115,-1.684476373,0.585364607,0,0,0,1,0
R_7V6DFkQ8xzFf7Xn,Default Response Set,Anonymous,,,5.61.169.234,0,06MAY16:10:41:00,06MAY16:10:55:00,1,401651,2,0,1,,0,0,0,1,,,0,0,0,4,2,1,1,1,1,5,5,4,4,4,,2,6,5,2,5,2,3,3,4,5,6,2,3,5,4,6,7,5,2,7,2,5,6,3,1,5,6,3,5,5,4,2,4,7,6,2,4,7,6,1,,,,0,0,0,0,2,3,2,2,2,3,1,0,0,1,1,1,1,1,2,1,1,1,4,4,4,4,4,4,4,5,5,5,5,5,5,1,1,4,2,1,13,4,48.76669312,9.183303833,-1,6,5,5,5,6,5,66,6,7,31,69,25,-1.46646,-4.60719,-3.90022,1.43866,-0.535591413,-1.68267215,-1.424467316,0.52543809,0,0,0,1,0
R_3OES316i8TzxzHT,Default Response Set,Anonymous,,,178.12.6.23,0,06MAY16:11:39:00,06MAY16:11:46:00,1,401666,2,0,1,,0,0,0,0,,,0,0,1,4,2,1,3,1,3,5,5,5,3,4,,6,6,3,5,6,6,3,4,5,5,5,3,5,4,4,5,5,6,4,5,5,5,4,3,1,5,5,3,5,2,4,2,6,5,3,2,2,7,6,1,,,,0,0,0,0,2,2,2,2,2,2,1,0,0,2,2,2,2,1,2,2,2,1,5,0,0,0,0,0,0,3,2,3,2,2,2,1,1,3,2,1,12,2,52.73330688,10.6000061,-1,3,5,4,3,4,5,56,6,7,32,70,20,-4.6149,-1.4829,0.655886,0.83652,-1.685488053,-0.541595752,0.239547556,0.305520047,0,0,0,1,0
R_50VFGw5O9mL7Gzr,Default Response Set,Anonymous,,,87.122.125.89,0,06MAY16:11:52:00,06MAY16:12:01:00,1,401673,2,0,1,,0,0,0,0,,,0,0,1,3,2,1,1,2,2,5,5,5,2,4,,6,6,3,3,5,6,2,2,6,6,6,3,3,6,6,6,5,6,3,5,6,5,6,2,2,5,6,3,6,2,6,2,6,6,3,4,6,5,3,1,,,,0,0,0,0,3,2,2,3,3,2,1,0,0,2,2,2,1,1,2,2,2,1,3,7,6,6,6,7,7,3,2,2,2,4,4,1,4,4,4,1,6,2,54.79150391,9.467300415,-1,5,6,6,5,5,6,74,4,6,24,79,21,-6.36037,-2.40171,-1.01562,1.89163,-2.322981571,-0.877170364,-0.37093228,0.690875158,0,0,0,1,0
R_bNQo9G3mMf8kPI1,Default Response Set,Anonymous,,,93.232.243.13,0,06MAY16:12:00:00,06MAY16:12:20:00,1,401675,2,0,1,,0,1,0,0,,,0,0,0,3,3,1,1,2,3,5,5,5,3,4,,5,7,3,2,5,7,2,4,3,7,6,6,4,5,4,5,7,3,3,6,7,7,7,4,5,3,6,3,6,5,5,2,7,1,4,4,5,4,5,1,,,,0,0,0,0,3,2,2,2,3,5,1,0,0,3,3,3,1,1,1,2,1,1,5,0,0,0,0,0,0,3,3,3,2,2,4,2,7,4,2,1,10,1,50.74620056,7.129394531,-1,6,6,4,4,5,4,64,4,3,19,78,29,-5.89923,-2.12679,-4.73478,0.237031,-2.154560595,-0.77676204,-1.729271517,0.086570222,0,0,0,1,0
R_1RfXixXjRG4nVqZ,Default Response Set,Anonymous,,,217.95.35.195,0,06MAY16:12:24:00,06MAY16:12:37:00,1,401681,2,0,1,,0,0,0,0,,,0,0,1,4,4,3,1,5,5,5,5,5,2,4,,3,5,4,1,5,2,1,1,6,7,4,7,1,7,7,7,7,5,1,5,2,4,6,4,1,7,4,1,7,1,7,2,4,2,4,1,3,7,7,1,,,,0,0,0,0,5,5,5,5,5,1,1,0,0,2,3,2,1,2,1,1,1,2,5,0,0,0,0,0,0,3,2,7,5,4,3,1,1,3,2,1,13,2,50.17489624,11.64399719,-1,7,7,7,7,7,4,88,7,7,33,55,24,-3.98359,2.82382,-3.8356,1.10452,-1.454916326,1.031336513,-1.400866319,0.403400998,0,0,0,1,0
R_bkqvkm1YVGYe6JD,Default Response Set,Anonymous,,,91.65.25.62,0,06MAY16:13:29:00,06MAY16:13:42:00,1,401686,2,0,1,,0,0,0,0,,,0,0,1,8,1,1,2,2,3,5,5,5,3,4,,6,7,5,1,7,6,1,2,2,7,5,6,1,7,7,7,7,6,1,7,6,6,6,2,2,7,4,2,7,6,7,2,6,7,6,2,3,7,6,1,,,,0,0,0,0,2,2,2,2,2,1,1,0,0,2,2,2,2,1,2,3,1,3,5,0,0,0,0,0,0,2,1,2,1,2,3,1,5,3,2,1,57,5,52.51669312,13.3999939,-1,7,7,6,7,7,6,89,6,6,31,78,32,-4.44672,0.00273221,0.533573,-0.0193637,-1.624064105,0.000997878,0.194875494,-0.007072154,0,0,0,1,0
R_4OAzXvltejeD7JH,Default Response Set,Anonymous,,,109.90.211.14,0,06MAY16:14:47:00,06MAY16:15:00:00,1,401696,2,0,1,,0,0,0,0,,,0,0,1,3,2,1,2,1,2,5,5,5,3,4,,4,6,5,3,7,5,3,4,5,5,5,6,3,5,5,5,6,4,4,7,6,5,6,4,4,4,5,4,6,4,4,2,4,5,4,4,3,4,5,1,,,,0,0,0,0,2,2,2,2,2,5,1,0,0,3,3,3,1,1,3,3,3,1,4,7,7,7,7,7,7,2,3,4,4,4,4,2,4,4,4,1,9,3,51,9,-1,5,5,4,5,4,4,61,4,4,21,72,30,-5.61563,-4.21762,-4.49171,0.244324,-2.050982097,-1.540390501,-1.640495687,0.089233826,0,0,0,1,0
R_0OCe23qDQsps3rL,Default Response Set,Anonymous,,,212.197.151.8,0,06MAY16:15:08:00,06MAY16:15:16:00,1,800342,2,0,1,,0,0,0,0,,,0,0,1,6,2,2,1,2,1,5,5,5,3,2,,4,6,2,2,6,6,2,1,1,7,6,5,1,7,7,7,4,4,1,5,6,7,5,1,4,7,4,3,7,2,7,2,7,7,6,4,4,4,4,1,,,,0,0,0,0,3,3,2,3,2,7,1,0,0,3,3,3,3,3,3,2,3,1,3,7,7,7,7,7,7,6,6,4,5,6,5,1,1,3,4,1,38,2,47.26669312,11.3999939,-1,6,6,7,7,7,7,89,4,4,20,73,23,-5.80191,-3.20146,-4.3822,-0.909659,-2.119016662,-1.169260999,-1.600499631,-0.332232416,0,0,0,1,0
R_4GugxDHO7IA7TSZ,Default Response Set,Anonymous,,,93.82.78.253,0,06MAY16:16:11:00,06MAY16:16:25:00,1,800345,2,0,1,,0,0,0,0,,,0,0,1,7,2,1,4,1,4,5,5,5,3,2,,5,6,4,3,5,3,2,4,3,5,6,5,4,6,5,6,6,3,3,5,6,5,6,2,5,5,4,2,5,4,5,2,5,7,6,4,5,4,5,1,,,,0,0,0,0,3,2,3,3,2,6,1,0,0,3,3,3,1,1,3,2,3,1,3,7,7,7,7,7,7,4,4,4,5,5,5,1,3,1,2,1,41,1,47.91670227,13.80000305,-1,5,6,4,4,5,6,67,4,3,19,73,25,-5.87299,-4.54529,-4.8506,0.0999384,-2.144977027,-1.660064572,-1.771572158,0.036500245,0,0,0,1,0
R_7TK4ArnBvS5ibxb,Default Response Set,Anonymous,,,194.96.16.79,0,06MAY16:16:54:00,06MAY16:17:04:00,1,800347,2,0,1,,1,1,0,0,,,0,0,0,2,2,1,2,1,2,5,5,5,2,2,,6,7,1,3,5,6,2,4,5,6,5,6,3,6,6,5,5,5,4,6,6,6,7,2,4,4,4,3,5,1,4,2,6,6,6,3,4,4,2,1,,,,0,0,0,0,3,2,3,4,4,2,1,0,0,2,2,2,1,1,2,2,2,1,3,3,4,3,4,2,3,3,3,2,2,3,2,1,1,2,3,1,5,3,46.61610413,14.04580688,-1,5,6,4,5,4,6,66,5,4,20,76,25,-5.52532,-1.83969,-1.49454,1.50813,-2.017998408,-0.671905245,-0.545846999,0.55081044,0,0,0,1,0
R_78uJCFCMlHsb80d,Default Response Set,Anonymous,,,194.166.38.80,0,06MAY16:19:56:00,06MAY16:20:08:00,1,800355,2,0,1,,0,0,0,0,,,0,0,1,3,2,1,1,2,2,5,5,5,3,2,,6,6,4,3,6,5,3,3,5,3,6,4,6,4,4,5,6,6,3,6,5,7,4,2,3,3,3,2,3,2,4,2,5,5,5,2,2,5,5,1,,,,0,0,0,0,2,2,4,3,3,3,1,0,0,2,1,2,1,1,2,1,1,1,5,0,0,0,0,0,0,5,5,4,6,4,3,2,4,1,1,0,8,3,48.14329529,16.293396,-1,5,5,5,2,5,6,54,6,5,27,72,22,-2.25729,-0.845688,-2.49271,1.6424,-0.824424219,-0.308868452,-0.91040606,0.599849526,0,0,0,1,0
R_9N4Z8xJwXm7QPIN,Default Response Set,Anonymous,,,193.83.15.12,0,07MAY16:02:37:00,07MAY16:02:45:00,1,800358,2,0,1,,0,0,0,0,,,0,0,1,5,3,1,4,1,4,5,5,5,4,2,,7,6,7,4,4,7,3,5,3,4,7,4,4,5,5,4,7,5,3,4,6,6,5,4,4,5,7,5,6,3,6,2,5,6,6,2,4,5,4,1,,,,0,0,0,0,3,2,2,3,2,7,1,0,0,3,3,3,1,1,3,2,3,1,3,7,7,7,7,6,6,2,2,4,2,4,3,1,1,3,1,0,21,3,48.17730713,16.24560547,-1,4,5,3,4,5,4,60,6,4,24,89,20,-5.0763,-3.8121,-4.3262,-0.321694,-1.854003988,-1.392283475,-1.580046895,-0.117491472,0,0,0,1,0
R_3fu1Tk5rWAaaZb7,Default Response Set,Anonymous,,,178.115.129.6,0,07MAY16:05:42:00,07MAY16:05:55:00,1,800364,2,0,1,,0,0,0,0,,,0,0,1,3,3,2,1,1,3,5,5,5,4,2,,5,6,4,4,7,7,3,3,3,5,6,6,3,5,5,5,7,5,3,6,5,6,4,4,4,5,7,3,5,3,4,2,5,5,5,3,4,5,5,1,,,,0,0,0,0,3,2,2,2,3,5,1,0,0,2,2,2,1,1,1,2,1,1,3,6,6,6,7,7,7,2,1,2,2,3,2,2,2,1,1,0,10,3,48.19999695,16.36669922,-1,4,5,5,5,5,4,62,5,4,24,78,26,-5.74036,-0.229843,-2.9947,0.786064,-2.096536914,-0.083944968,-1.093746576,0.287092132,0,0,0,1,0
R_0HtbhpQV3VO32Ch,Default Response Set,Anonymous,,,185.39.175.21,0,07MAY16:09:54:00,07MAY16:10:04:00,1,800372,2,0,1,,0,0,0,0,,,0,0,1,6,2,2,3,1,3,5,5,5,2,2,,6,6,4,2,7,6,2,3,4,5,6,4,2,5,6,5,6,5,3,6,6,6,4,5,4,5,6,2,5,4,5,2,6,3,4,4,5,5,6,1,,,,0,0,0,0,2,2,2,2,2,5,1,0,0,2,3,2,1,1,2,2,2,1,5,0,0,0,0,0,0,3,2,2,3,5,4,1,1,3,1,0,36,2,48.18649292,16.35490417,-1,6,6,5,6,5,3,67,4,4,24,76,25,-7.90821,-2.74142,-2.83974,1.70909,-2.888295191,-1.001241773,-1.037150934,0.624206543,0,0,0,1,0
R_6lKE9UIsp5Nxri5,Default Response Set,Anonymous,,,188.23.15.178,0,07MAY16:11:45:00,07MAY16:11:57:00,1,800376,2,0,1,,0,0,0,0,,,0,0,1,6,2,1,1,1,1,5,5,5,2,2,,4,6,5,4,6,6,3,3,5,5,5,5,4,5,4,5,6,5,2,6,6,6,6,3,2,4,5,3,5,5,4,2,5,6,5,2,4,6,5,1,,,,0,0,0,0,2,2,2,2,2,5,1,0,0,2,2,2,1,1,2,3,1,1,5,0,0,0,0,0,0,3,2,4,3,3,3,2,2,2,2,2,36,3,48.19999695,16.3500061,-1,4,5,5,4,6,5,61,6,6,28,77,28,-5.20546,-1.07342,-1.50185,0.848433,-1.901176763,-0.392042425,-0.548516811,0.309871002,0,0,0,1,0
R_cSnxFx3B5XSpZ2d,Default Response Set,Anonymous,,,79.198.193.14,0,07MAY16:17:21:00,07MAY16:17:29:00,1,401735,2,0,1,,0,0,0,0,,,0,0,1,6,1,1,3,1,3,5,5,5,2,4,,6,7,6,4,6,7,1,5,6,6,7,4,4,6,6,6,7,6,1,7,7,7,6,4,4,6,5,4,6,3,7,2,6,7,4,3,4,6,7,1,,,,0,0,0,0,2,2,3,1,3,4,1,0,0,3,2,2,1,1,1,2,2,1,5,0,0,0,0,0,0,2,2,3,2,4,3,1,1,3,4,3,34,2,52.51669312,13.3999939,-1,4,7,3,4,7,4,72,5,4,28,90,26,-6.51525,-2.3844,-2.69469,1.40254,-2.379547995,-0.870848277,-0.984174696,0.512246076,0,0,0,1,0
R_2au1oQAuZcSc1E1,Default Response Set,Anonymous,,,91.67.18.129,0,07MAY16:17:22:00,07MAY16:17:38:00,1,401738,2,0,1,,0,0,0,0,,,0,0,1,6,3,1,2,1,4,5,5,5,3,4,,5,5,3,6,6,7,2,5,5,2,6,5,6,2,6,3,7,6,3,6,7,5,6,6,3,4,6,2,5,2,5,2,6,6,7,2,3,5,6,1,,,,0,0,0,0,3,2,3,2,2,2,1,0,0,2,2,2,2,2,1,2,1,2,4,7,6,7,7,7,7,2,1,4,2,2,2,1,1,4,4,1,38,2,50.31669617,7.916702271,-1,2,6,3,2,5,2,47,6,5,28,80,25,-4.85284,2.07351,-1.06556,0.430636,-1.772390267,0.757302722,-0.389171737,0.157280078,0,0,0,1,0
R_3NJNLjzAGYfE8zH,Default Response Set,Anonymous,,,94.218.56.199,0,07MAY16:17:41:00,07MAY16:17:47:00,1,401751,2,0,1,,0,0,0,0,,,0,0,1,4,1,1,3,1,2,5,5,5,1,4,,7,7,4,1,7,7,1,1,7,7,7,7,1,7,7,7,7,4,1,7,7,7,7,1,4,7,7,1,7,4,7,2,7,7,7,3,3,5,5,4,,,,0,0,0,0,1,1,1,1,1,3,1,0,0,2,2,2,1,1,1,2,1,2,1,7,7,7,7,7,7,4,4,4,4,4,4,2,2,4,1,0,20,2,48.1499939,11.58329773,-1,7,7,7,7,7,7,91,5,4,23,92,32,-4.5024,1.47905,-1.92363,1.14416,-1.644399968,0.540189626,-0.702562436,0.417878613,0,0,0,1,0
